boxscore,date,location,losing_abbr,losing_name,winning_abbr,winning_name,team_name,conf,winner,home_team,away_team,home_team_name,away_team_name,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage
2018-12-08-16-oklahoma-state,"December 8, 2018","Gallagher-Iba Arena, Stillwater, Oklahoma",OKLAHOMA-STATE,Oklahoma State,HOUSTON,Houston,Houston,aac,Away,HOUSTON,OKLAHOMA-STATE,Houston,Oklahoma State,0.5586907449209932,0.5068762278978389,0.4754273504273504,0.5,0.5450121654501217,0.5504385964912281,0.4405063291139241,1.0
2019-02-13-21-oklahoma-state,"February 13, 2019","Gallagher-Iba Arena, Stillwater, Oklahoma",OKLAHOMA-STATE,Oklahoma State,TEXAS-TECH,Texas Tech,Texas Tech,big-12,Away,TEXAS-TECH,OKLAHOMA-STATE,Texas Tech,Oklahoma State,0.5102201257861635,0.4982911825017088,0.4924868519909842,0.39130434782608703,0.5255335365853658,0.5306539509536785,0.41573482428115016,0.7916666666666666
2019-02-27-19-texas-tech,"February 27, 2019","United Supermarkets Arena, Lubbock, Texas",OKLAHOMA-STATE,Oklahoma State,TEXAS-TECH,Texas Tech,Texas Tech,big-12,Home,TEXAS-TECH,OKLAHOMA-STATE,Texas Tech,Oklahoma State,0.4983142279163857,0.4920259893679858,0.5064977257959714,0.3703703703703704,0.5375507442489851,0.5281862745098039,0.4213161659513591,0.8148148148148148
2019-02-16-13-texas,"February 16, 2019","Frank Erwin Center, Austin, Texas",OKLAHOMA-STATE,Oklahoma State,TEXAS,Texas,Texas,big-12,Home,TEXAS,OKLAHOMA-STATE,Texas,Oklahoma State,0.5068130204390613,0.4983541803818302,0.4978370583994232,0.375,0.5078983516483516,0.5128044971892567,0.4878917378917379,0.56
2019-01-02-21-oklahoma-state,"January 2, 2019","Gallagher-Iba Arena, Stillwater, Oklahoma",OKLAHOMA-STATE,Oklahoma State,IOWA-STATE,Iowa State,Iowa State,big-12,Away,IOWA-STATE,OKLAHOMA-STATE,Iowa State,Oklahoma State,0.5301204819277109,0.5184696569920845,0.4813753581661891,0.5,0.5637720488466758,0.5416133162612036,0.4749642346208871,0.8333333333333334
2019-01-19-18-iowa-state,"January 19, 2019","James H. Hilton Coliseum , Ames, Iowa",OKLAHOMA-STATE,Oklahoma State,IOWA-STATE,Iowa State,Iowa State,big-12,Home,IOWA-STATE,OKLAHOMA-STATE,Iowa State,Oklahoma State,0.5099789915966386,0.5094850948509485,0.4746963562753037,0.4705882352941176,0.5512315270935961,0.5186873290793071,0.4716312056737589,0.7647058823529411
2018-12-16-19-oklahoma-state,"December 16, 2018","Sanford Pentagon, Sioux Falls, South Dakota",OKLAHOMA-STATE,Oklahoma State,NEBRASKA,Nebraska,Nebraska,big-ten,Away,NEBRASKA,OKLAHOMA-STATE,Nebraska,Oklahoma State,0.542,0.4991334488734835,0.4792060491493384,0.4444444444444444,0.5567986230636833,0.5276532137518685,0.4173764906303237,0.8
2018-11-30-22-minnesota,"November 30, 2018","U.S. Bank Stadium, Minneapolis, Minnesota",OKLAHOMA-STATE,Oklahoma State,MINNESOTA,Minnesota,Minnesota,big-ten,Home,MINNESOTA,OKLAHOMA-STATE,Minnesota,Oklahoma State,0.5736677115987461,0.5065963060686016,0.4582172701949861,0.6666666666666666,0.4901960784313725,0.5328083989501312,0.4941176470588236,0.8333333333333334
2019-02-09-12-kansas,"February 9, 2019","Allen Fieldhouse, Lawrence, Kansas",OKLAHOMA-STATE,Oklahoma State,KANSAS,Kansas,Kansas,big-12,Home,KANSAS,OKLAHOMA-STATE,Kansas,Oklahoma State,0.509860312243221,0.5024982155603139,0.48778565799842405,0.4090909090909091,0.5332348596750369,0.5057034220532319,0.4732205778717407,0.7391304347826086
2019-03-02-12-oklahoma-state,"March 2, 2019","Gallagher-Iba Arena, Stillwater, Oklahoma",OKLAHOMA-STATE,Oklahoma State,KANSAS,Kansas,Kansas,big-12,Away,KANSAS,OKLAHOMA-STATE,Kansas,Oklahoma State,0.5,0.4900849858356941,0.5037359900373599,0.35714285714285715,0.5338827838827839,0.5100210970464135,0.4755387303436226,0.75
2018-12-05-20-tulsa,"December 5, 2018","Donald W. Reynolds Center, Tulsa, Oklahoma",OKLAHOMA-STATE,Oklahoma State,TULSA,Tulsa,Tulsa,big-12,Home,TULSA,OKLAHOMA-STATE,Tulsa,Oklahoma State,0.56282722513089,0.502262443438914,0.4755501222493888,0.5714285714285714,0.5260180995475113,0.4850299401197605,0.5022675736961452,0.625
2019-01-05-14-oklahoma,"January 5, 2019","Lloyd Noble Center, Norman, Oklahoma",OKLAHOMA-STATE,Oklahoma State,OKLAHOMA,Oklahoma,Oklahoma,big-12,Home,OKLAHOMA,OKLAHOMA-STATE,Oklahoma,Oklahoma State,0.5235457063711911,0.5181159420289855,0.4794156706507304,0.4615384615384616,0.5152671755725191,0.5330490405117271,0.4380165289256198,0.8461538461538461
2019-01-23-21-oklahoma-state,"January 23, 2019","Gallagher-Iba Arena, Stillwater, Oklahoma",OKLAHOMA-STATE,Oklahoma State,OKLAHOMA,Oklahoma,Oklahoma,big-12,Away,OKLAHOMA,OKLAHOMA-STATE,Oklahoma,Oklahoma State,0.5084409136047666,0.5141388174807198,0.4765100671140939,0.4444444444444444,0.5037418147801683,0.5239968528717546,0.4480349344978166,0.7222222222222222
2018-11-10-16-charlotte,"November 10, 2018","Dale F. Halton Arena, Charlotte, North Carolina",OKLAHOMA-STATE,Oklahoma State,CHARLOTTE,Charlotte,Charlotte,big-12,Home,CHARLOTTE,OKLAHOMA-STATE,Charlotte,Oklahoma State,,,,,0.52,0.509090909090909,0.5727272727272728,0.0
2018-11-11-17-texas-christian,"November 11, 2018","Ed & Rae Schollmaier Arena, Fort Worth, Texas",ORAL-ROBERTS,Oral Roberts,TEXAS-CHRISTIAN,TCU,TCU,summit,Home,TEXAS-CHRISTIAN,ORAL-ROBERTS,TCU,Oral Roberts,0.4312977099236641,0.5035971223021583,0.5330578512396694,0.5,0.49,0.578125,0.4396551724137931,1.0
2018-12-19-20-wichita-state,"December 19, 2018","Charles Koch Arena, Wichita, Kansas",ORAL-ROBERTS,Oral Roberts,WICHITA-STATE,Wichita State,Wichita State,summit,Home,WICHITA-STATE,ORAL-ROBERTS,Wichita State,Oral Roberts,0.5104302477183833,0.5075845974329055,0.5127551020408163,0.3076923076923077,0.4668820678513732,0.5192878338278932,0.4839285714285714,0.6
2018-12-02-15-southern-methodist,"December 2, 2018","Moody Coliseum, Dallas, Texas",ORAL-ROBERTS,Oral Roberts,SOUTHERN-METHODIST,SMU,Southern Methodist,summit,Home,SOUTHERN-METHODIST,ORAL-ROBERTS,Southern Methodist,Oral Roberts,0.5,0.5172981878088962,0.4972826086956522,0.3333333333333333,0.546583850931677,0.548728813559322,0.5409638554216868,0.625
2018-12-07-19-missouri,"December 7, 2018","Mizzou Arena, Columbia, Missouri",ORAL-ROBERTS,Oral Roberts,MISSOURI,Missouri,Missouri,sec,Home,MISSOURI,ORAL-ROBERTS,Missouri,Oral Roberts,0.510670731707317,0.5006973500697349,0.5248868778280543,0.2727272727272727,0.4988344988344988,0.5344129554655871,0.5011655011655012,0.625
2019-01-12-17-south-dakota-state,"January 12, 2019","Frost Arena, Brookings, South Dakota",ORAL-ROBERTS,Oral Roberts,SOUTH-DAKOTA-STATE,South Dakota State,South Dakota State,summit,Home,SOUTH-DAKOTA-STATE,ORAL-ROBERTS,South Dakota State,Oral Roberts,0.5277020890099909,0.5196399345335515,0.5173913043478261,0.3684210526315789,0.5905405405405405,0.5350669818754925,0.47581317764804,0.6842105263157895
2019-01-31-20-oral-roberts,"January 31, 2019","Mabee Center, Tulsa, Oklahoma",ORAL-ROBERTS,Oral Roberts,SOUTH-DAKOTA-STATE,South Dakota State,South Dakota State,summit,Away,SOUTH-DAKOTA-STATE,ORAL-ROBERTS,South Dakota State,Oral Roberts,0.5157185628742516,0.5209176788124157,0.521978021978022,0.3478260869565217,0.5898379970544919,0.531554977228367,0.4824380165289256,0.7391304347826086
2018-11-24-14-oakland,"November 24, 2018","Athletics Center O'rena, Rochester, Michigan",ORAL-ROBERTS,Oral Roberts,OAKLAND,Oakland,Oakland,horizon,Home,OAKLAND,ORAL-ROBERTS,Oakland,Oral Roberts,0.4953271028037383,0.5060975609756098,0.5,0.2857142857142857,0.554006968641115,0.4276315789473684,0.5173010380622838,0.4
2018-11-06-20-missouri-state,"November 6, 2018","JQH Arena, Springfield, Missouri",ORAL-ROBERTS,Oral Roberts,MISSOURI-STATE,Missouri State,Missouri State,mvc,Home,MISSOURI-STATE,ORAL-ROBERTS,Missouri State,Oral Roberts,,,,,,,,
2019-01-10-19-ipfw,"January 10, 2019","Allen County War Memorial Coliseum, Fort Wayne, Indiana",ORAL-ROBERTS,Oral Roberts,IPFW,Purdue-Fort Wayne,Purdue-Fort Wayne,summit,Home,IPFW,ORAL-ROBERTS,Purdue-Fort Wayne,Oral Roberts,0.5268714011516314,0.5167381974248927,0.5101382488479262,0.3888888888888889,0.5787119856887298,0.5121136173767753,0.5197368421052632,0.6111111111111112
2019-02-02-20-oral-roberts,"February 2, 2019","Mabee Center, Tulsa, Oklahoma",ORAL-ROBERTS,Oral Roberts,IPFW,Purdue-Fort Wayne,Purdue-Fort Wayne,summit,Away,IPFW,ORAL-ROBERTS,Purdue-Fort Wayne,Oral Roberts,0.5152374202693125,0.5193298969072165,0.5249297752808989,0.3333333333333333,0.5730486991327551,0.5025380710659898,0.5291390728476821,0.5833333333333334
2019-02-23-20-western-illinois,"February 23, 2019","Western Hall, Macomb, Illinois",ORAL-ROBERTS,Oral Roberts,WESTERN-ILLINOIS,Western Illinois,Western Illinois,summit,Home,WESTERN-ILLINOIS,ORAL-ROBERTS,Western Illinois,Oral Roberts,0.5280070754716981,0.523236741388737,0.53307962529274,0.3448275862068966,0.5060702875399361,0.4870763928776565,0.5139949109414759,0.3076923076923077
2019-02-16-20-north-dakota,"February 16, 2019","Betty Engelstad Sioux Center , Grand Forks, North Dakota",ORAL-ROBERTS,Oral Roberts,NORTH-DAKOTA,North Dakota,North Dakota,summit,Home,NORTH-DAKOTA,ORAL-ROBERTS,North Dakota,Oral Roberts,0.5281173594132029,0.5212224108658744,0.5312689738919247,0.35714285714285715,0.5273037542662116,0.4915782907049282,0.5067476383265856,0.36
2019-01-26-20-oral-roberts,"January 26, 2019","Mabee Center, Tulsa, Oklahoma",ORAL-ROBERTS,Oral Roberts,NORTH-DAKOTA-STATE,North Dakota State,North Dakota State,summit,Away,NORTH-DAKOTA-STATE,ORAL-ROBERTS,North Dakota State,Oral Roberts,0.5187353629976581,0.5211565585331452,0.5232646834477498,0.3636363636363637,0.5287891617273497,0.4941815360744764,0.5359160613397902,0.42857142857142855
2019-02-14-20-north-dakota-state,"February 14, 2019","Scheels Center, Fargo, North Dakota",ORAL-ROBERTS,Oral Roberts,NORTH-DAKOTA-STATE,North Dakota State,North Dakota State,summit,Home,NORTH-DAKOTA-STATE,ORAL-ROBERTS,North Dakota State,Oral Roberts,0.5256329113924051,0.5215617715617715,0.5260678391959799,0.3703703703703704,0.5367700072098054,0.4937867887508176,0.5274576271186441,0.52
2019-03-10-19-north-dakota-state,"March 10, 2019","Denny Sanford Premier Center, Sioux Falls, South Dakota",ORAL-ROBERTS,Oral Roberts,NORTH-DAKOTA-STATE,North Dakota State,North Dakota State,summit,Home,NORTH-DAKOTA-STATE,ORAL-ROBERTS,North Dakota State,Oral Roberts,0.527242707760044,0.5226463104325699,0.5317245119305857,0.3548387096774194,0.5347930413917217,0.4950440528634361,0.5251284980011423,0.5
2018-12-05-20-oral-roberts,"December 5, 2018","Mabee Center, Tulsa, Oklahoma",ORAL-ROBERTS,Oral Roberts,FLORIDA-GULF-COAST,Florida Gulf Coast,Florida Gulf Coast,summit,Away,FLORIDA-GULF-COAST,ORAL-ROBERTS,Florida Gulf Coast,Oral Roberts,0.5041946308724832,0.5067466266866567,0.5057565789473685,0.3,0.4934640522875817,0.4687975646879756,0.5478896103896104,0.2
2018-12-22-20-oral-roberts,"December 22, 2018","Mabee Center, Tulsa, Oklahoma",ORAL-ROBERTS,Oral Roberts,TULSA,Tulsa,Tulsa,summit,Away,TULSA,ORAL-ROBERTS,Tulsa,Oral Roberts,0.5140931372549019,0.5021691973969631,0.5111371629542789,0.2857142857142857,0.526438569206843,0.4862745098039216,0.4759475218658892,0.75
2019-01-20-18-denver,"January 20, 2019","Magness Arena, Denver, Colorado",ORAL-ROBERTS,Oral Roberts,DENVER,Denver,Denver,summit,Home,DENVER,ORAL-ROBERTS,Denver,Oral Roberts,0.5224856909239575,0.5234948604992657,0.5197160883280757,0.3809523809523809,0.5034722222222222,0.5125786163522013,0.5616911130284729,0.3
2018-11-15-21-brigham-young,"November 15, 2018","Marriott Center, Provo, Utah",ORAL-ROBERTS,Oral Roberts,BRIGHAM-YOUNG,BYU,Brigham Young,summit,Home,BRIGHAM-YOUNG,ORAL-ROBERTS,Brigham Young,Oral Roberts,0.44556451612903225,0.5017921146953405,0.5081632653061224,0.25,0.4760638297872341,0.5061728395061729,0.3902439024390244,0.6666666666666666
2018-11-23-12-oral-roberts,"November 23, 2018","Athletics Center O'rena, Rochester, Michigan",ORAL-ROBERTS,Oral Roberts,NORTHERN-ILLINOIS,Northern Illinois,Northern Illinois,mac,Away,NORTHERN-ILLINOIS,ORAL-ROBERTS,Northern Illinois,Oral Roberts,0.4854497354497354,0.5208333333333334,0.4881266490765172,0.3333333333333333,0.5233160621761658,0.553921568627451,0.4916201117318436,0.6666666666666666
2018-11-13-20-oral-roberts,"November 13, 2018","Mabee Center, Tulsa, Oklahoma",ORAL-ROBERTS,Oral Roberts,CALIFORNIA-BAPTIST,California Baptist,California Baptist,summit,Away,CALIFORNIA-BAPTIST,ORAL-ROBERTS,California Baptist,Oral Roberts,0.422680412371134,0.4807692307692308,0.5449438202247191,0.3333333333333333,0.5970149253731343,0.6190476190476191,0.5,1.0
2019-03-20-21-texas-christian,"March 20, 2019","Ed & Rae Schollmaier Arena, Fort Worth, Texas",SAM-HOUSTON-STATE,Sam Houston State,TEXAS-CHRISTIAN,TCU,TCU,southland,Home,TEXAS-CHRISTIAN,SAM-HOUSTON-STATE,TCU,Sam Houston State,0.5184994861253854,0.5171905697445972,0.5011655011655012,0.65625,0.5232438016528925,0.5209609043805935,0.4842399593289273,0.6060606060606061
2018-12-22-16-utah-valley,"December 22, 2018","UCCU Center, Orem, Utah",SAM-HOUSTON-STATE,Sam Houston State,UTAH-VALLEY,Utah Valley,Utah Valley,southland,Home,UTAH-VALLEY,SAM-HOUSTON-STATE,Utah Valley,Sam Houston State,0.4725829725829726,0.5081081081081081,0.5043706293706294,0.3636363636363637,0.5530104712041884,0.5304659498207885,0.500646830530401,0.6923076923076923
2018-12-08-16-colorado-state,"December 8, 2018","Moby Arena, Fort Collins, Colorado",SAM-HOUSTON-STATE,Sam Houston State,COLORADO-STATE,Colorado State,Colorado State,southland,Home,COLORADO-STATE,SAM-HOUSTON-STATE,Colorado State,Sam Houston State,0.4716312056737589,0.5125208681135225,0.511727078891258,0.3333333333333333,0.5604606525911708,0.5008818342151675,0.5488245931283906,0.4444444444444444
2018-11-20-19-east-tennessee-state,"November 20, 2018","Freedom Hall Civic Center, Johnson City, Tennessee",SAM-HOUSTON-STATE,Sam Houston State,EAST-TENNESSEE-STATE,ETSU,East Tennessee State,southland,Home,EAST-TENNESSEE-STATE,SAM-HOUSTON-STATE,East Tennessee State,Sam Houston State,0.4822784810126582,0.5246305418719212,0.4762658227848101,0.5,0.5235988200589969,0.6415094339622641,0.49812734082397,0.6
2018-11-16-19-georgia,"November 16, 2018","Stegeman Coliseum, Athens, Georgia",SAM-HOUSTON-STATE,Sam Houston State,GEORGIA,Georgia,Georgia,sec,Home,GEORGIA,SAM-HOUSTON-STATE,Georgia,Sam Houston State,0.4851301115241636,0.5345454545454545,0.481651376146789,0.5,0.604,0.5816993464052288,0.4351851851851852,0.5
2018-11-14-19-clemson,"November 14, 2018","Littlejohn Coliseum, Clemson, South Carolina",SAM-HOUSTON-STATE,Sam Houston State,CLEMSON,Clemson,Clemson,southland,Home,CLEMSON,SAM-HOUSTON-STATE,Clemson,Sam Houston State,0.5072815533980582,0.5662100456621004,0.4408284023668639,0.6666666666666666,0.6081081081081081,0.5416666666666666,0.4513274336283186,1.0
2018-11-11-17-louisiana-tech,"November 11, 2018","Thomas Assembly Center, Ruston, Louisiana",SAM-HOUSTON-STATE,Sam Houston State,LOUISIANA-TECH,Louisiana Tech,Louisiana Tech,cusa,Home,LOUISIANA-TECH,SAM-HOUSTON-STATE,Louisiana Tech,Sam Houston State,0.5231788079470199,0.6423841059602649,0.4090909090909091,1.0,0.48,0.5967741935483871,0.4351851851851852,1.0
2019-03-15-18-sam-houston-state,"March 15, 2019","Leonard E. Merrell Center, Katy, Texas",SAM-HOUSTON-STATE,Sam Houston State,NEW-ORLEANS,New Orleans,New Orleans,southland,Away,NEW-ORLEANS,SAM-HOUSTON-STATE,New Orleans,Sam Houston State,0.5206786850477201,0.5143866733972741,0.4984984984984985,0.6774193548387096,0.4931662870159453,0.4921548117154811,0.4878193701723114,0.6
2019-02-16-17-lamar,"February 16, 2019","Montagne Center, Beaumont, Texas",SAM-HOUSTON-STATE,Sam Houston State,LAMAR,Lamar,Lamar,southland,Home,LAMAR,SAM-HOUSTON-STATE,Lamar,Sam Houston State,0.5099403578528827,0.5050125313283208,0.4931714719271624,0.68,0.5030080213903744,0.5556962025316455,0.5056061667834618,0.52
2018-12-01-16-arkansas-little-rock,"December 1, 2018","Jack Stephens Center, Little Rock, Arkansas",SAM-HOUSTON-STATE,Sam Houston State,ARKANSAS-LITTLE-ROCK,Little Rock,Little Rock,sun-belt,Home,ARKANSAS-LITTLE-ROCK,SAM-HOUSTON-STATE,Little Rock,Sam Houston State,0.4803536345776032,0.5140712945590994,0.503562945368171,0.375,0.5488095238095239,0.5141700404858299,0.5306818181818181,0.42857142857142855
2019-03-06-19-sam-houston-state,"March 6, 2019","Johnson Coliseum, Huntsville, Texas",SAM-HOUSTON-STATE,Sam Houston State,CENTRAL-ARKANSAS,Central Arkansas,Central Arkansas,southland,Away,CENTRAL-ARKANSAS,SAM-HOUSTON-STATE,Central Arkansas,Sam Houston State,0.5187393526405452,0.5096256684491979,0.4932821497120921,0.6896551724137931,0.4949822904368359,0.4758023433520122,0.5136986301369864,0.3793103448275862
2018-11-28-19-sam-houston-state,"November 28, 2018","Johnson Coliseum, Huntsville, Texas",SAM-HOUSTON-STATE,Sam Houston State,CENTRAL-MICHIGAN,Central Michigan,Central Michigan,southland,Away,CENTRAL-MICHIGAN,SAM-HOUSTON-STATE,Central Michigan,Sam Houston State,0.4866071428571429,0.5149572649572649,0.4918699186991871,0.42857142857142855,0.5343007915567283,0.53,0.4628571428571429,0.8333333333333334
2018-12-07-21-southern-california,"December 7, 2018","Staples Center, Los Angeles, California",SOUTHERN-CALIFORNIA,USC,TEXAS-CHRISTIAN,TCU,TCU,pac-12,Away,TEXAS-CHRISTIAN,SOUTHERN-CALIFORNIA,TCU,Southern California,0.5515151515151515,0.5088652482269503,0.4477186311787073,0.625,0.5685279187817259,0.5413043478260869,0.4310344827586207,0.8571428571428571
2018-12-01-16-southern-california,"December 1, 2018","Galen Center, Los Angeles, California",SOUTHERN-CALIFORNIA,USC,NEVADA,Nevada,Nevada,mwc,Away,NEVADA,SOUTHERN-CALIFORNIA,Nevada,Southern California,0.5620689655172414,0.514,0.4366952789699571,0.7142857142857143,0.5800970873786407,0.5623678646934461,0.4662004662004662,1.0
2018-11-19-21-texas-tech,"November 19, 2018","Sprint Center, Kansas City, Missouri",SOUTHERN-CALIFORNIA,USC,TEXAS-TECH,Texas Tech,Texas Tech,pac-12,Home,TEXAS-TECH,SOUTHERN-CALIFORNIA,Texas Tech,Southern California,0.5297029702970297,0.5316455696202531,0.3853211009174312,0.6666666666666666,0.5722543352601156,0.6344086021505376,0.3422818791946309,1.0
2019-02-06-23-southern-california,"February 6, 2019","Galen Center, Los Angeles, California",SOUTHERN-CALIFORNIA,USC,UTAH,Utah,Utah,pac-12,Away,UTAH,SOUTHERN-CALIFORNIA,Utah,Southern California,0.5260837619397501,0.4891518737672584,0.4800868935553946,0.5909090909090909,0.5549783549783549,0.5354330708661418,0.5172272354388844,0.5238095238095238
2019-03-07-22-utah,"March 7, 2019","Jon M. Huntsman Center, Salt Lake City, Utah",SOUTHERN-CALIFORNIA,USC,UTAH,Utah,Utah,pac-12,Home,UTAH,SOUTHERN-CALIFORNIA,Utah,Southern California,0.5269294836202111,0.4892874937717987,0.4838799332962757,0.5172413793103449,0.5524115755627009,0.5267489711934157,0.5214067278287462,0.5357142857142857
2019-01-13-20-oregon,"January 13, 2019","Matthew Knight Arena, Eugene, Oregon",SOUTHERN-CALIFORNIA,USC,OREGON,Oregon,Oregon,pac-12,Home,OREGON,SOUTHERN-CALIFORNIA,Oregon,Southern California,0.5228174603174603,0.4950135992747053,0.4869608826479439,0.5625,0.5105633802816901,0.5211416490486258,0.4615846338535414,0.6
2019-02-28-21-ucla,"February 28, 2019","Pauley Pavilion, Los Angeles, California",SOUTHERN-CALIFORNIA,USC,UCLA,UCLA,UCLA,pac-12,Home,UCLA,SOUTHERN-CALIFORNIA,UCLA,Southern California,0.5279883381924199,0.4913838120104438,0.4809468822170901,0.5357142857142857,0.5240469208211144,0.5355880868248359,0.4927977839335179,0.5357142857142857
2018-12-18-22-santa-clara,"December 18, 2018","Leavey Center, Santa Clara, California",SOUTHERN-CALIFORNIA,USC,SANTA-CLARA,Santa Clara,Santa Clara,wcc,Home,SANTA-CLARA,SOUTHERN-CALIFORNIA,Santa Clara,Southern California,0.5194174757281553,0.4985994397759104,0.4709923664122138,0.5,0.5155228758169934,0.5252525252525253,0.4736434108527132,0.4545454545454545
2019-02-09-22-southern-california,"February 9, 2019","Galen Center, Los Angeles, California",SOUTHERN-CALIFORNIA,USC,COLORADO,Colorado,Colorado,pac-12,Away,COLORADO,SOUTHERN-CALIFORNIA,Colorado,Southern California,0.5219972067039106,0.489321608040201,0.4829624478442281,0.5652173913043478,0.5181674565560821,0.5433186490455213,0.4940664556962026,0.5909090909090909
2019-03-09-17-colorado,"March 9, 2019","Coors Events/Conference Center, Boulder, Colorado",SOUTHERN-CALIFORNIA,USC,COLORADO,Colorado,Colorado,pac-12,Home,COLORADO,SOUTHERN-CALIFORNIA,Colorado,Southern California,0.5296495956873315,0.488315481986368,0.4881593110871905,0.5,0.5180831826401446,0.5446973903387007,0.4907241172950329,0.6206896551724138
2018-11-11-21-southern-california,"November 11, 2018","Galen Center, Los Angeles, California",SOUTHERN-CALIFORNIA,USC,VANDERBILT,Vanderbilt,Vanderbilt,pac-12,Away,VANDERBILT,SOUTHERN-CALIFORNIA,Vanderbilt,Southern California,0.5877192982456141,0.5633802816901409,0.37857142857142856,1.0,0.6190476190476191,0.4794520547945205,0.4632352941176471,1.0
