homeindex,boxscore,date,location,losing_abbr,losing_name,winner,winning_abbr,winning_name,team_name,home_team,away_team,home_team_name,away_team_name,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage
2020-01-25-17-lamarStephen F. Austin,2020-01-25-17-lamar,"January 25, 2020","Montagne Center, Beaumont, Texas",LAMAR,Lamar,Away,STEPHEN-F-AUSTIN,Stephen F. Austin,Stephen F. Austin,STEPHEN-F-AUSTIN,LAMAR,Stephen F. Austin,Lamar,0.5430201931518877,0.5615384615384615,0.4953125,0.8421052631578947,0.4805463576158941,0.5026138909634055,0.4819432502149613,0.5
2020-02-29-17-stephen-f-austinStephen F. Austin,2020-02-29-17-stephen-f-austin,"February 29, 2020","William Johnson Coliseum, Nacogdoches, Texas",LAMAR,Lamar,Home,STEPHEN-F-AUSTIN,Stephen F. Austin,Stephen F. Austin,STEPHEN-F-AUSTIN,LAMAR,Stephen F. Austin,Lamar,0.5429184549356223,0.5633886255924171,0.4933145672061928,0.8928571428571429,0.4903225806451613,0.4957805907172996,0.4964726631393298,0.5517241379310345
2019-12-21-16-northwestern-stateNorthwestern State,2019-12-21-16-northwestern-state,"December 21, 2019","Prather Coliseum, Natchitoches, Louisiana",LAMAR,Lamar,Home,NORTHWESTERN-STATE,Northwestern State,Northwestern State,NORTHWESTERN-STATE,LAMAR,Northwestern State,Lamar,0.4701492537313433,0.4693200663349917,0.505524861878453,0.2222222222222222,0.4660130718954249,0.5221445221445221,0.456981664315938,0.5833333333333334
2019-12-14-15-texas-christianTCU,2019-12-14-15-texas-christian,"December 14, 2019","Ed & Rae Schollmaier Arena, Fort Worth, Texas",LAMAR,Lamar,Home,TEXAS-CHRISTIAN,TCU,TCU,TEXAS-CHRISTIAN,LAMAR,TCU,Lamar,0.5188172043010753,0.5357766143106457,0.4733606557377049,0.7777777777777778,0.4770569620253165,0.5257142857142857,0.43847487001733104,0.6
2019-11-12-19-duquesneDuquesne,2019-11-12-19-duquesne,"November 12, 2019","Kerr Fitness Center, Pittsburgh, Pennsylvania",LAMAR,Lamar,Home,DUQUESNE,Duquesne,Duquesne,DUQUESNE,LAMAR,Duquesne,Lamar,0.6746031746031746,0.46296296296296297,0.5350877192982456,1.0,0.5641025641025641,0.6375838926174496,0.3608695652173913,1.0
2019-11-26-20-alabama-birminghamUAB,2019-11-26-20-alabama-birmingham,"November 26, 2019","Bartow Arena, Birmingham, Alabama",LAMAR,Lamar,Home,ALABAMA-BIRMINGHAM,Alabama-Birmingham,UAB,ALABAMA-BIRMINGHAM,LAMAR,UAB,Lamar,0.4709821428571429,0.5991735537190083,0.4889380530973451,0.75,0.5,0.5253012048192771,0.4504373177842566,0.6666666666666666
2019-11-30-20-texas-southernTexas Southern,2019-11-30-20-texas-southern,"November 30, 2019","Health & Physical Education Arena, Houston, Texas",LAMAR,Lamar,Home,TEXAS-SOUTHERN,Texas Southern,Lamar,TEXAS-SOUTHERN,LAMAR,Texas Southern,Lamar,,,,,0.47478070175438597,0.5090180360721442,0.43596059113300495,0.5714285714285714
2019-11-24-18-kentuckyKentucky,2019-11-24-18-kentucky,"November 24, 2019","Rupp Arena, Lexington, Kentucky",LAMAR,Lamar,Home,KENTUCKY,Kentucky,Kentucky,KENTUCKY,LAMAR,Kentucky,Lamar,0.4946043165467626,0.5805471124620061,0.4196721311475409,0.8,0.5227272727272727,0.5389048991354467,0.42132867132867136,0.8
2020-01-08-20-lamarNicholls State,2020-01-08-20-lamar,"January 8, 2020","Montagne Center, Beaumont, Texas",LAMAR,Lamar,Away,NICHOLLS-STATE,Nicholls State,Nicholls State,NICHOLLS-STATE,LAMAR,Nicholls State,Lamar,0.4903846153846154,0.4951076320939334,0.4611244019138756,0.6,0.4691224268689058,0.516504854368932,0.4678899082568808,0.5333333333333333
2020-02-12-20-nicholls-stateNicholls State,2020-02-12-20-nicholls-state,"February 12, 2020","David Stopher Gymnasium, Thibodaux, Louisiana",LAMAR,Lamar,Home,NICHOLLS-STATE,Nicholls State,Nicholls State,NICHOLLS-STATE,LAMAR,Nicholls State,Lamar,0.4973804846103471,0.4904458598726114,0.4763690922730683,0.625,0.4807692307692308,0.4934497816593886,0.4925479063165366,0.5
2020-01-18-16-texas-am-corpus-christiTexas A&M-Corpus Christi,2020-01-18-16-texas-am-corpus-christi,"January 18, 2020","American Bank Center, Corpus Christi, Texas",LAMAR,Lamar,Home,TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,TEXAS-AM-CORPUS-CHRISTI,LAMAR,Texas A&M-Corpus Christi,Lamar,0.4930481283422461,0.5180180180180181,0.4705,0.3333333333333333,0.4766483516483517,0.5077677841373671,0.4787935909519322,0.5
2020-01-11-16-abilene-christianAbilene Christian,2020-01-11-16-abilene-christian,"January 11, 2020","Moody Coliseum , Abilene, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,ABILENE-CHRISTIAN,Abilene Christian,Abilene Christian,ABILENE-CHRISTIAN,TEXAS-AM-CORPUS-CHRISTI,Abilene Christian,Texas A&M-Corpus Christi,0.5010834236186349,0.5140997830802603,0.48032564450474896,0.5333333333333333,0.4964243146603099,0.5118434603501545,0.478675645342312,0.375
2020-02-15-16-texas-am-corpus-christiAbilene Christian,2020-02-15-16-texas-am-corpus-christi,"February 15, 2020","American Bank Center, Corpus Christi, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Away,ABILENE-CHRISTIAN,Abilene Christian,Abilene Christian,ABILENE-CHRISTIAN,TEXAS-AM-CORPUS-CHRISTI,Abilene Christian,Texas A&M-Corpus Christi,0.5031601123595506,0.5033512064343163,0.4720833333333334,0.5833333333333334,0.5,0.5145118733509235,0.4718978102189781,0.4
2020-01-29-19-sam-houston-stateSam Houston State,2020-01-29-19-sam-houston-state,"January 29, 2020","Johnson Coliseum, Huntsville, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,SAM-HOUSTON-STATE,Sam Houston State,Sam Houston State,SAM-HOUSTON-STATE,TEXAS-AM-CORPUS-CHRISTI,Sam Houston State,Texas A&M-Corpus Christi,0.524275646045419,0.496996996996997,0.473432055749129,0.7,0.5004612546125461,0.5232100708103855,0.4658008658008658,0.42857142857142855
2020-02-12-20-texas-am-corpus-christiStephen F. Austin,2020-02-12-20-texas-am-corpus-christi,"February 12, 2020","American Bank Center, Corpus Christi, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Away,STEPHEN-F-AUSTIN,Stephen F. Austin,Stephen F. Austin,STEPHEN-F-AUSTIN,TEXAS-AM-CORPUS-CHRISTI,Stephen F. Austin,Texas A&M-Corpus Christi,0.5426523297491039,0.5615384615384615,0.5012448132780083,0.875,0.5,0.5171232876712328,0.4697199091597275,0.4166666666666667
2020-03-11-18-northwestern-stateNorthwestern State,2020-03-11-18-northwestern-state,"March 11, 2020","Leonard E. Merrell Center, Katy, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,NORTHWESTERN-STATE,Northwestern State,Northwestern State,NORTHWESTERN-STATE,TEXAS-AM-CORPUS-CHRISTI,Northwestern State,Texas A&M-Corpus Christi,0.5060171919770774,0.508390918065153,0.46875,0.4827586206896552,0.5179344465058751,0.5219037317468902,0.4837085308056872,0.4516129032258064
2019-12-15-18-texas-amTexas A&M,2019-12-15-18-texas-am,"December 15, 2019","Reed Arena, College Station, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,TEXAS-AM,Texas A&M,Texas A&M,TEXAS-AM,TEXAS-AM-CORPUS-CHRISTI,Texas A&M,Texas A&M-Corpus Christi,0.4250614250614251,0.467680608365019,0.4678111587982833,0.375,0.4957537154989384,0.523719165085389,0.4939637826961771,0.4444444444444444
2019-11-11-20-vanderbiltVanderbilt,2019-11-11-20-vanderbilt,"November 11, 2019","Memorial Gymnasium, Nashville, Tennessee",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,VANDERBILT,Vanderbilt,Vanderbilt,VANDERBILT,TEXAS-AM-CORPUS-CHRISTI,Vanderbilt,Texas A&M-Corpus Christi,0.6065573770491803,0.4696969696969697,0.45689655172413796,1.0,0.4,0.4655172413793103,0.5806451612903226,0.0
2019-11-15-20-texas-am-corpus-christiStony Brook,2019-11-15-20-texas-am-corpus-christi,"November 15, 2019","American Bank Center, Corpus Christi, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Away,STONY-BROOK,Stony Brook,Stony Brook,STONY-BROOK,TEXAS-AM-CORPUS-CHRISTI,Stony Brook,Texas A&M-Corpus Christi,0.43041237113402064,0.5589519650655022,0.4405405405405405,0.3333333333333333,0.4947368421052632,0.4727272727272727,0.5789473684210527,0.0
2019-11-16-19-texas-am-corpus-christiNorth Dakota State,2019-11-16-19-texas-am-corpus-christi,"November 16, 2019","American Bank Center, Corpus Christi, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Away,NORTH-DAKOTA-STATE,North Dakota State,North Dakota State,NORTH-DAKOTA-STATE,TEXAS-AM-CORPUS-CHRISTI,North Dakota State,Texas A&M-Corpus Christi,0.5,0.5643939393939394,0.5109170305676856,0.75,0.5135135135135135,0.4972375690607735,0.5276243093922652,0.0
2019-12-21-14-central-arkansasCentral Arkansas,2019-12-21-14-central-arkansas,"December 21, 2019","Jeff Farris Center, Conway, Arkansas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,CENTRAL-ARKANSAS,Central Arkansas,Central Arkansas,CENTRAL-ARKANSAS,TEXAS-AM-CORPUS-CHRISTI,Central Arkansas,Texas A&M-Corpus Christi,0.4587155963302753,0.4592220828105395,0.5190288713910761,0.18181818181818185,0.4877622377622378,0.5235204855842185,0.4828150572831424,0.3636363636363637
2020-02-01-20-houston-baptistHouston Baptist,2020-02-01-20-houston-baptist,"February 1, 2020","Frank and Lucille Sharp Gymnasium, Houston, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,HOUSTON-BAPTIST,Houston Baptist,Houston Baptist,HOUSTON-BAPTIST,TEXAS-AM-CORPUS-CHRISTI,Houston Baptist,Texas A&M-Corpus Christi,0.4995700773860705,0.4752883031301482,0.6073541842772612,0.05555555555555555,0.4973637961335677,0.5227781926811053,0.4666666666666667,0.4090909090909091
2019-12-18-20-nicholls-stateNicholls State,2019-12-18-20-nicholls-state,"December 18, 2019","David Stopher Gymnasium, Thibodaux, Louisiana",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,NICHOLLS-STATE,Nicholls State,Nicholls State,NICHOLLS-STATE,TEXAS-AM-CORPUS-CHRISTI,Nicholls State,Texas A&M-Corpus Christi,0.5,0.4947780678851175,0.4584,0.5454545454545454,0.4961612284069098,0.5160744500846024,0.4908424908424908,0.4
2020-02-22-17-lamarLamar,2020-02-22-17-lamar,"February 22, 2020","Montagne Center, Beaumont, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,LAMAR,Lamar,Lamar,LAMAR,TEXAS-AM-CORPUS-CHRISTI,Lamar,Texas A&M-Corpus Christi,0.4843358395989975,0.4980435997764114,0.4922021210230817,0.5185185185185185,0.5018559762435041,0.5134099616858238,0.4752824858757062,0.38461538461538464
2020-01-04-16-texas-am-corpus-christiSoutheastern Louisiana,2020-01-04-16-texas-am-corpus-christi,"January 4, 2020","American Bank Center, Corpus Christi, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Away,SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Southeastern Louisiana,SOUTHEASTERN-LOUISIANA,TEXAS-AM-CORPUS-CHRISTI,Southeastern Louisiana,Texas A&M-Corpus Christi,0.4626225490196079,0.4488888888888889,0.5241830065359477,0.2307692307692308,0.4767287234042553,0.5102040816326531,0.47264631043257,0.35714285714285715
2020-01-15-20-southeastern-louisianaSoutheastern Louisiana,2020-01-15-20-southeastern-louisiana,"January 15, 2020","University Center, Hammond, Louisiana",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Southeastern Louisiana,SOUTHEASTERN-LOUISIANA,TEXAS-AM-CORPUS-CHRISTI,Southeastern Louisiana,Texas A&M-Corpus Christi,0.4679752066115703,0.4455909943714822,0.5237837837837838,0.25,0.4949037372593432,0.5158501440922191,0.4750795334040297,0.35294117647058826
2019-11-06-20-texas-am-corpus-christiLouisiana Tech,2019-11-06-20-texas-am-corpus-christi,"November 6, 2019","American Bank Center, Corpus Christi, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Away,LOUISIANA-TECH,Louisiana Tech,Louisiana Tech,LOUISIANA-TECH,TEXAS-AM-CORPUS-CHRISTI,Louisiana Tech,Texas A&M-Corpus Christi,,,,,,,,
2019-12-03-20-texas-san-antonioUTSA,2019-12-03-20-texas-san-antonio,"December 3, 2019","Convocation Center, San Antonio, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,TEXAS-SAN-ANTONIO,UTSA,UTSA,TEXAS-SAN-ANTONIO,TEXAS-AM-CORPUS-CHRISTI,UTSA,Texas A&M-Corpus Christi,0.43088552915766737,0.48760330578512395,0.5414634146341464,0.14285714285714285,0.4885386819484241,0.5251798561151079,0.4857881136950905,0.42857142857142855
2019-12-29-14-nebraskaNebraska,2019-12-29-14-nebraska,"December 29, 2019","Pinnacle Bank Arena, Lincoln, Nebraska",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Home,NEBRASKA,Nebraska,Nebraska,NEBRASKA,TEXAS-AM-CORPUS-CHRISTI,Nebraska,Texas A&M-Corpus Christi,0.5046979865771812,0.42888165038002174,0.4785458879618594,0.4166666666666667,0.4904610492845787,0.5165289256198347,0.4835329341317365,0.3333333333333333
2020-01-18-20-abilene-christianAbilene Christian,2020-01-18-20-abilene-christian,"January 18, 2020","Moody Coliseum , Abilene, Texas",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,ABILENE-CHRISTIAN,Abilene Christian,Abilene Christian,ABILENE-CHRISTIAN,SOUTHEASTERN-LOUISIANA,Abilene Christian,Southeastern Louisiana,0.4964102564102564,0.5080645161290323,0.4795134443021767,0.5625,0.4639024390243903,0.4458149779735683,0.5204708290685772,0.29411764705882354
2020-02-22-17-southeastern-louisianaAbilene Christian,2020-02-22-17-southeastern-louisiana,"February 22, 2020","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,ABILENE-CHRISTIAN,Abilene Christian,Abilene Christian,ABILENE-CHRISTIAN,SOUTHEASTERN-LOUISIANA,Abilene Christian,Southeastern Louisiana,0.507184846505552,0.5018796992481203,0.4755434782608696,0.6153846153846154,0.4621501272264631,0.4545987111892209,0.5324105334233626,0.2307692307692308
2020-01-22-20-southeastern-louisianaMcNeese State,2020-01-22-20-southeastern-louisiana,"January 22, 2020","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,MCNEESE-STATE,McNeese State,McNeese State,MCNEESE-STATE,SOUTHEASTERN-LOUISIANA,McNeese State,Southeastern Louisiana,0.5914454277286135,0.5326586936522539,0.5088372093023256,0.5,0.4613594040968343,0.4492023509655752,0.5228599221789884,0.2777777777777778
2020-02-26-19-mcneese-stateMcNeese State,2020-02-26-19-mcneese-state,"February 26, 2020","H&HP Complex, Lake Charles, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,MCNEESE-STATE,McNeese State,McNeese State,MCNEESE-STATE,SOUTHEASTERN-LOUISIANA,McNeese State,Southeastern Louisiana,0.5735198438516591,0.5301345816266823,0.5054413542926239,0.4444444444444444,0.4634071340713407,0.453514739229025,0.5306788511749347,0.2222222222222222
2020-01-08-19-sam-houston-stateSam Houston State,2020-01-08-19-sam-houston-state,"January 8, 2020","Johnson Coliseum, Huntsville, Texas",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,SAM-HOUSTON-STATE,Sam Houston State,Sam Houston State,SAM-HOUSTON-STATE,SOUTHEASTERN-LOUISIANA,Sam Houston State,Southeastern Louisiana,0.5237113402061856,0.5118110236220472,0.4716763005780346,0.6666666666666666,0.469364161849711,0.4470338983050847,0.5302843016069221,0.2857142857142857
2020-02-12-20-southeastern-louisianaSam Houston State,2020-02-12-20-southeastern-louisiana,"February 12, 2020","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,SAM-HOUSTON-STATE,Sam Houston State,Sam Houston State,SAM-HOUSTON-STATE,SOUTHEASTERN-LOUISIANA,Sam Houston State,Southeastern Louisiana,0.521108179419525,0.4942748091603054,0.4804716285924834,0.625,0.4626712328767123,0.4524259609325772,0.527798098024872,0.25
2020-01-02-14-southeastern-louisianaStephen F. Austin,2020-01-02-14-southeastern-louisiana,"January 2, 2020","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,STEPHEN-F-AUSTIN,Stephen F. Austin,Stephen F. Austin,STEPHEN-F-AUSTIN,SOUTHEASTERN-LOUISIANA,Stephen F. Austin,Southeastern Louisiana,0.5391304347826087,0.5700245700245701,0.4945054945054945,0.8461538461538461,0.458498023715415,0.4509569377990431,0.5217696629213483,0.25
2019-11-13-20-southeastern-louisianaGrambling,2019-11-13-20-southeastern-louisiana,"November 13, 2019","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,GRAMBLING,Grambling,Grambling,GRAMBLING,SOUTHEASTERN-LOUISIANA,Grambling,Southeastern Louisiana,0.631578947368421,0.6824324324324325,0.4133858267716535,1.0,0.47560975609756106,0.4925373134328358,0.5350877192982456,0.5
2019-11-23-20-austin-peayAustin Peay,2019-11-23-20-austin-peay,"November 23, 2019","Winfield Dunn Center, Clarksville, Tennessee",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,AUSTIN-PEAY,Austin Peay,Austin Peay,AUSTIN-PEAY,SOUTHEASTERN-LOUISIANA,Austin Peay,Southeastern Louisiana,0.5039525691699605,0.5135135135135135,0.5536480686695279,0.25,0.4583333333333333,0.4810495626822158,0.4964539007092199,0.4
2019-11-25-20-vanderbiltVanderbilt,2019-11-25-20-vanderbilt,"November 25, 2019","Memorial Gymnasium, Nashville, Tennessee",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,VANDERBILT,Vanderbilt,Vanderbilt,VANDERBILT,SOUTHEASTERN-LOUISIANA,Vanderbilt,Southeastern Louisiana,0.6271186440677966,0.5442622950819672,0.5018115942028986,0.8,0.4466145833333333,0.4676258992805755,0.5087976539589443,0.3333333333333333
2019-11-06-20-tulaneTulane,2019-11-06-20-tulane,"November 6, 2019","Devlin Fieldhouse, New Orleans, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,TULANE,Tulane,Tulane,TULANE,SOUTHEASTERN-LOUISIANA,Tulane,Southeastern Louisiana,,,,,,,,
2019-12-03-20-louisiana-lafayetteLouisiana,2019-12-03-20-louisiana-lafayette,"December 3, 2019","Cajundome, Lafayette, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,LOUISIANA-LAFAYETTE,Louisiana,Southeastern Louisiana,LOUISIANA-LAFAYETTE,SOUTHEASTERN-LOUISIANA,Louisiana,Southeastern Louisiana,,,,,0.4405286343612335,0.4726166328600406,0.5087719298245614,0.2857142857142857
2019-12-21-14-mississippiMississippi,2019-12-21-14-mississippi,"December 21, 2019","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,MISSISSIPPI,Ole Miss,Mississippi,MISSISSIPPI,SOUTHEASTERN-LOUISIANA,Mississippi,Southeastern Louisiana,0.5071942446043165,0.5089430894308943,0.4595588235294117,0.7,0.4605263157894737,0.4621968616262482,0.5168350168350169,0.3
2019-11-20-20-tulsaTulsa,2019-11-20-20-tulsa,"November 20, 2019","Donald W. Reynolds Center, Tulsa, Oklahoma",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,TULSA,Tulsa,Tulsa,TULSA,SOUTHEASTERN-LOUISIANA,Tulsa,Southeastern Louisiana,0.4656652360515021,0.5,0.44081632653061226,0.75,0.4612244897959184,0.4814814814814815,0.5,0.5
2020-01-29-20-central-arkansasCentral Arkansas,2020-01-29-20-central-arkansas,"January 29, 2020","Jeff Farris Center, Conway, Arkansas",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,CENTRAL-ARKANSAS,Central Arkansas,Central Arkansas,CENTRAL-ARKANSAS,SOUTHEASTERN-LOUISIANA,Central Arkansas,Southeastern Louisiana,0.47932489451476795,0.4853046594982079,0.5317035905271199,0.25,0.4605153782211139,0.4482758620689655,0.5218722659667542,0.3
2020-02-05-20-southeastern-louisianaHouston Baptist,2020-02-05-20-southeastern-louisiana,"February 5, 2020","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,HOUSTON-BAPTIST,Houston Baptist,Houston Baptist,HOUSTON-BAPTIST,SOUTHEASTERN-LOUISIANA,Houston Baptist,Southeastern Louisiana,0.5,0.4796875,0.603047313552526,0.10526315789473684,0.4634238310708899,0.4452856159669649,0.5258757961783439,0.2727272727272727
2020-02-01-17-southeastern-louisianaNew Orleans,2020-02-01-17-southeastern-louisiana,"February 1, 2020","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,NEW-ORLEANS,New Orleans,New Orleans,NEW-ORLEANS,SOUTHEASTERN-LOUISIANA,New Orleans,Southeastern Louisiana,0.5032388663967612,0.4777777777777778,0.5428931875525652,0.2857142857142857,0.4628458498023715,0.4457142857142857,0.5220282626766417,0.2857142857142857
2020-03-07-19-new-orleansNew Orleans,2020-03-07-19-new-orleans,"March 7, 2020","Kiefer Lakefront Arena, New Orleans , Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Home,NEW-ORLEANS,New Orleans,New Orleans,NEW-ORLEANS,SOUTHEASTERN-LOUISIANA,New Orleans,Southeastern Louisiana,0.5050685748360167,0.4719815135759676,0.5485941320293398,0.27586206896551724,0.4701986754966888,0.4543600203977562,0.5343422584400466,0.26666666666666666
2020-01-11-17-southeastern-louisianaNicholls State,2020-01-11-17-southeastern-louisiana,"January 11, 2020","University Center, Hammond, Louisiana",SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Away,NICHOLLS-STATE,Nicholls State,Nicholls State,NICHOLLS-STATE,SOUTHEASTERN-LOUISIANA,Nicholls State,Southeastern Louisiana,0.4880611270296084,0.4967801287948482,0.4604519774011299,0.625,0.4722524483133841,0.4502982107355865,0.5252583237657864,0.26666666666666666
