,arena,boxscore_index,date,datetime,game,location,opponent_abbr,opponent_conference,opponent_name,opponent_rank,overtimes,points_against,points_for,result,season_losses,season_wins,streak,time,type
2010-02-13-temple,Liacouras Center,2010-02-13-temple,"Sat, Feb 13, 2010",2010-02-13,25,Home,rhode-island,A-10,Rhode Island,,0,56,78,Win,5,20,W 1,,Reg
2010-02-17-st-bonaventure,Reilly Center,2010-02-17-st-bonaventure,"Wed, Feb 17, 2010",2010-02-17,26,Away,st-bonaventure,A-10,St. Bonaventure,,0,55,73,Win,5,21,W 2,,Reg
2010-02-20-saint-josephs,Hagan Arena,2010-02-20-saint-josephs,"Sat, Feb 20, 2010",2010-02-20,27,Away,saint-josephs,A-10,Saint Joseph's,,1,67,75,Win,5,22,W 3,,Reg
2010-02-24-temple,Liacouras Center,2010-02-24-temple,"Wed, Feb 24, 2010",2010-02-24,28,Home,dayton,A-10,Dayton,,0,41,49,Win,5,23,W 4,,Reg
2010-02-28-la-salle,Tom Gola Arena,2010-02-28-la-salle,"Sun, Feb 28, 2010",2010-02-28,29,Away,la-salle,A-10,La Salle,,0,53,65,Win,5,24,W 5,,Reg
2010-03-03-saint-louis,Chaifetz Arena,2010-03-03-saint-louis,"Wed, Mar 3, 2010",2010-03-03,30,Away,saint-louis,A-10,Saint Louis,,0,51,57,Win,5,25,W 6,,Reg
2010-03-06-temple,Liacouras Center,2010-03-06-temple,"Sat, Mar 6, 2010",2010-03-06,31,Home,george-washington,A-10,George Washington,,0,57,70,Win,5,26,W 7,,Reg
2010-03-12-st-bonaventure,Boardwalk Hall,2010-03-12-st-bonaventure,"Fri, Mar 12, 2010",2010-03-12,32,Neutral,st-bonaventure,A-10,St. Bonaventure,,0,51,69,Win,5,27,W 8,,Conf-Tourney
2010-03-13-rhode-island,Boardwalk Hall,2010-03-13-rhode-island,"Sat, Mar 13, 2010",2010-03-13,33,Neutral,rhode-island,A-10,Rhode Island,,0,44,57,Win,5,28,W 9,,Conf-Tourney
,Boardwalk Hall,,"Sun, Mar 14, 2010",2010-03-14,34,Neutral,richmond,A-10,Richmond,,0,52,56,Win,5,29,W 10,,Conf-Tourney
2010-03-19-cornell,Jacksonville Veteran's Memorial Arena,2010-03-19-cornell,"Fri, Mar 19, 2010",2010-03-19,35,Neutral,cornell,Ivy,Cornell,,0,78,65,Loss,6,29,L 1,,NCAA
2009-11-14-southern-illinois,The SIU Arena,2009-11-14-southern-illinois,"Sat, Nov 14, 2009",2009-11-14,1,Away,southern-illinois,MVC,Southern Illinois,,0,91,63,Loss,1,0,L 1,,Reg
2009-11-17-missouri,Mizzou Arena,2009-11-17-missouri,"Tue, Nov 17, 2009",2009-11-17,2,Away,missouri,Big 12,Missouri,,0,83,68,Loss,2,0,L 2,,Reg
2009-11-20-tennessee-martin,Skyhawk Arena,2009-11-20-tennessee-martin,"Fri, Nov 20, 2009",2009-11-20,3,Home,Harris-Stowe,Non-DI School,Harris-Stowe,,0,67,79,Win,2,1,W 1,,Reg
2009-11-25-arkansas-state,Convocation Center,2009-11-25-arkansas-state,"Wed, Nov 25, 2009",2009-11-25,4,Away,arkansas-state,Sun Belt,Arkansas State,,0,80,66,Loss,3,1,L 1,,Reg
2009-12-03-tennessee-martin,Skyhawk Arena,2009-12-03-tennessee-martin,"Thu, Dec 3, 2009",2009-12-03,5,Home,morehead-state,OVC,Morehead State,,0,74,66,Loss,4,1,L 2,,Reg
2009-12-05-tennessee-martin,Skyhawk Arena,2009-12-05-tennessee-martin,"Sat, Dec 5, 2009",2009-12-05,6,Home,eastern-kentucky,OVC,Eastern Kentucky,,0,85,74,Loss,5,1,L 3,,Reg
2009-12-09-missouri-state,JQH Arena,2009-12-09-missouri-state,"Wed, Dec 9, 2009",2009-12-09,7,Away,missouri-state,MVC,Missouri State,,0,79,51,Loss,6,1,L 4,,Reg
2009-12-12-tennessee-martin,Skyhawk Arena,2009-12-12-tennessee-martin,"Sat, Dec 12, 2009",2009-12-12,8,Home,Central Arkansas,Southland,Central Arkansas,,0,81,71,Loss,7,1,L 5,,Reg
2009-12-19-evansville,Roberts Stadium,2009-12-19-evansville,"Sat, Dec 19, 2009",2009-12-19,9,Away,evansville,MVC,Evansville,,0,84,63,Loss,8,1,L 6,,Reg
2009-12-22-florida-state,Donald L. Tucker Center,2009-12-22-florida-state,"Tue, Dec 22, 2009",2009-12-22,10,Away,florida-state,ACC,Florida State,,0,95,68,Loss,9,1,L 7,,Reg
2009-12-30-tennessee-martin,Skyhawk Arena,2009-12-30-tennessee-martin,"Wed, Dec 30, 2009",2009-12-30,11,Home,Westminster (MO),Non-DI School,Westminster (MO),,0,59,71,Win,9,2,W 1,,Reg
2010-01-04-murray-state,Regional Special Events Center,2010-01-04-murray-state,"Mon, Jan 4, 2010",2010-01-04,12,Away,murray-state,OVC,Murray State,,0,83,59,Loss,10,2,L 1,,Reg
2010-01-07-austin-peay,Winfield Dunn Center,2010-01-07-austin-peay,"Thu, Jan 7, 2010",2010-01-07,13,Away,austin-peay,OVC,Austin Peay,,0,90,72,Loss,11,2,L 2,,Reg
2010-01-09-tennessee-state,Gentry Center Complex,2010-01-09-tennessee-state,"Sat, Jan 9, 2010",2010-01-09,14,Away,tennessee-state,OVC,Tennessee State,,0,73,59,Loss,12,2,L 3,,Reg
2010-01-14-tennessee-martin,Skyhawk Arena,2010-01-14-tennessee-martin,"Thu, Jan 14, 2010",2010-01-14,15,Home,tennessee-tech,OVC,Tennessee Tech,,0,76,63,Loss,13,2,L 4,,Reg
2010-01-16-tennessee-martin,Skyhawk Arena,2010-01-16-tennessee-martin,"Sat, Jan 16, 2010",2010-01-16,16,Home,jacksonville-state,OVC,Jacksonville State,,0,73,63,Loss,14,2,L 5,,Reg
2010-01-21-southeast-missouri-state,Show Me Center,2010-01-21-southeast-missouri-state,"Thu, Jan 21, 2010",2010-01-21,17,Away,southeast-missouri-state,OVC,Southeast Missouri State,,0,77,63,Loss,15,2,L 6,,Reg
2010-01-23-eastern-illinois,Lantz Arena,2010-01-23-eastern-illinois,"Sat, Jan 23, 2010",2010-01-23,18,Away,eastern-illinois,OVC,Eastern Illinois,,0,60,46,Loss,16,2,L 7,,Reg
2010-01-25-tennessee-martin,Skyhawk Arena,2010-01-25-tennessee-martin,"Mon, Jan 25, 2010",2010-01-25,19,Home,Southern Illinois-Edwardsville,Ind,Southern Illinois-Edwardsville,,0,52,68,Win,16,3,W 1,,Reg
2010-01-30-tennessee-martin,Skyhawk Arena,2010-01-30-tennessee-martin,"Sat, Jan 30, 2010",2010-01-30,20,Home,murray-state,OVC,Murray State,,0,77,45,Loss,17,3,L 1,,Reg
2010-02-04-tennessee-martin,Skyhawk Arena,2010-02-04-tennessee-martin,"Thu, Feb 4, 2010",2010-02-04,21,Home,austin-peay,OVC,Austin Peay,,0,74,69,Loss,18,3,L 2,,Reg
2010-02-06-tennessee-martin,Skyhawk Arena,2010-02-06-tennessee-martin,"Sat, Feb 6, 2010",2010-02-06,22,Home,tennessee-state,OVC,Tennessee State,,0,74,68,Loss,19,3,L 3,,Reg
2010-02-09-tennessee-martin,Skyhawk Arena,2010-02-09-tennessee-martin,"Tue, Feb 9, 2010",2010-02-09,23,Home,southeast-missouri-state,OVC,Southeast Missouri State,,0,70,73,Win,19,4,W 1,,Reg
2010-02-11-jacksonville-state,Pete Mathews Coliseum,2010-02-11-jacksonville-state,"Thu, Feb 11, 2010",2010-02-11,24,Away,jacksonville-state,OVC,Jacksonville State,,0,80,68,Loss,20,4,L 1,,Reg
2010-02-13-tennessee-tech,Eblen Center,2010-02-13-tennessee-tech,"Sat, Feb 13, 2010",2010-02-13,25,Away,tennessee-tech,OVC,Tennessee Tech,,0,70,61,Loss,21,4,L 2,,Reg
2010-02-16-tennessee-martin,Skyhawk Arena,2010-02-16-tennessee-martin,"Tue, Feb 16, 2010",2010-02-16,26,Home,eastern-illinois,OVC,Eastern Illinois,,0,83,68,Loss,22,4,L 3,,Reg
2010-02-20-ball-state,Worthen Arena,2010-02-20-ball-state,"Sat, Feb 20, 2010",2010-02-20,27,Away,ball-state,MAC,Ball State,,0,68,52,Loss,23,4,L 4,,Reg
2010-02-25-eastern-kentucky,McBrayer Arena,2010-02-25-eastern-kentucky,"Thu, Feb 25, 2010",2010-02-25,28,Away,eastern-kentucky,OVC,Eastern Kentucky,,0,84,60,Loss,24,4,L 5,,Reg
2010-02-27-morehead-state,Ellis T. Johnson Arena,2010-02-27-morehead-state,"Sat, Feb 27, 2010",2010-02-27,29,Away,morehead-state,OVC,Morehead State,,0,73,63,Loss,25,4,L 6,,Reg
2009-11-13-tennessee-state,Gentry Center Complex,2009-11-13-tennessee-state,"Fri, Nov 13, 2009",2009-11-13,1,Home,siena,MAAC,Siena,,0,85,69,Loss,1,0,L 1,,Reg
2009-11-20-northern-illinois,Convocation Center,2009-11-20-northern-illinois,"Fri, Nov 20, 2009",2009-11-20,2,Away,northern-illinois,MAC,Northern Illinois,,0,85,57,Loss,2,0,L 2,,Reg
2009-11-22-northwestern,Welsh-Ryan Arena,2009-11-22-northwestern,"Sun, Nov 22, 2009",2009-11-22,3,Away,northwestern,Big Ten,Northwestern,,0,69,62,Loss,3,0,L 3,,Reg
2009-11-24-iowa-state,James H. Hilton Coliseum,2009-11-24-iowa-state,"Tue, Nov 24, 2009",2009-11-24,4,Away,iowa-state,Big 12,Iowa State,,0,84,53,Loss,4,0,L 4,,Reg
2009-11-27-kennesaw-state,UIC Pavilion,2009-11-27-kennesaw-state,"Fri, Nov 27, 2009",2009-11-27,5,Neutral,kennesaw-state,A-Sun,Kennesaw State,,0,67,73,Win,4,1,W 1,,Reg
2009-11-28-tennessee-state,UIC Pavilion,2009-11-28-tennessee-state,"Sat, Nov 28, 2009",2009-11-28,6,Neutral,liberty,Big South,Liberty,,0,63,60,Loss,5,1,L 1,,Reg
2009-11-30-belmont,Curb Event Center,2009-11-30-belmont,"Mon, Nov 30, 2009",2009-11-30,7,Away,belmont,A-Sun,Belmont,,0,69,60,Loss,6,1,L 2,,Reg
2009-12-03-tennessee-state,Gentry Center Complex,2009-12-03-tennessee-state,"Thu, Dec 3, 2009",2009-12-03,8,Home,eastern-illinois,OVC,Eastern Illinois,,3,83,81,Loss,7,1,L 3,,Reg
2009-12-05-tennessee-state,Gentry Center Complex,2009-12-05-tennessee-state,"Sat, Dec 5, 2009",2009-12-05,9,Home,southeast-missouri-state,OVC,Southeast Missouri State,,0,74,66,Loss,8,1,L 4,,Reg
2009-12-08-detroit-mercy,Calihan Hall,2009-12-08-detroit-mercy,"Tue, Dec 8, 2009",2009-12-08,10,Away,detroit-mercy,Horizon,Detroit Mercy,,0,69,70,Win,8,2,W 1,,Reg
2009-12-15-tennessee-state,Gentry Center Complex,2009-12-15-tennessee-state,"Tue, Dec 15, 2009",2009-12-15,11,Home,alabama-am,SWAC,Alabama A&M,,0,77,80,Win,8,3,W 2,,Reg
2009-12-19-vanderbilt,Memorial Gymnasium,2009-12-19-vanderbilt,"Sat, Dec 19, 2009",2009-12-19,12,Away,vanderbilt,SEC,Vanderbilt,,0,84,71,Loss,9,3,L 1,,Reg
2009-12-30-alabama,Coleman Coliseum,2009-12-30-alabama,"Wed, Dec 30, 2009",2009-12-30,13,Away,alabama,SEC,Alabama,,0,77,65,Loss,10,3,L 2,,Reg
2010-01-02-eastern-kentucky,McBrayer Arena,2010-01-02-eastern-kentucky,"Sat, Jan 2, 2010",2010-01-02,14,Away,eastern-kentucky,OVC,Eastern Kentucky,,0,79,71,Loss,11,3,L 3,,Reg
2010-01-04-morehead-state,Ellis T. Johnson Arena,2010-01-04-morehead-state,"Mon, Jan 4, 2010",2010-01-04,15,Away,morehead-state,OVC,Morehead State,,0,72,66,Loss,12,3,L 4,,Reg
2010-01-07-tennessee-state,Gentry Center Complex,2010-01-07-tennessee-state,"Thu, Jan 7, 2010",2010-01-07,16,Home,murray-state,OVC,Murray State,,0,80,59,Loss,13,3,L 5,,Reg
2010-01-09-tennessee-state,Gentry Center Complex,2010-01-09-tennessee-state,"Sat, Jan 9, 2010",2010-01-09,17,Home,tennessee-martin,OVC,Tennessee-Martin,,0,59,73,Win,13,4,W 1,,Reg
2010-01-12-iowa,Carver-Hawkeye Arena,2010-01-12-iowa,"Tue, Jan 12, 2010",2010-01-12,18,Away,iowa,Big Ten,Iowa,,0,67,62,Loss,14,4,L 1,,Reg
2010-01-16-austin-peay,Winfield Dunn Center,2010-01-16-austin-peay,"Sat, Jan 16, 2010",2010-01-16,19,Away,austin-peay,OVC,Austin Peay,,0,79,77,Loss,15,4,L 2,,Reg
2010-01-21-jacksonville-state,Pete Mathews Coliseum,2010-01-21-jacksonville-state,"Thu, Jan 21, 2010",2010-01-21,20,Away,jacksonville-state,OVC,Jacksonville State,,0,85,67,Loss,16,4,L 3,,Reg
2010-01-23-tennessee-tech,Eblen Center,2010-01-23-tennessee-tech,"Sat, Jan 23, 2010",2010-01-23,21,Away,tennessee-tech,OVC,Tennessee Tech,,0,61,56,Loss,17,4,L 4,,Reg
2010-01-28-tennessee-state,Gentry Center Complex,2010-01-28-tennessee-state,"Thu, Jan 28, 2010",2010-01-28,22,Home,morehead-state,OVC,Morehead State,,0,65,50,Loss,18,4,L 5,,Reg
2010-01-31-tennessee-state,Gentry Center Complex,2010-01-31-tennessee-state,"Sun, Jan 31, 2010",2010-01-31,23,Home,eastern-kentucky,OVC,Eastern Kentucky,,0,75,58,Loss,19,4,L 6,,Reg
2010-02-04-murray-state,Regional Special Events Center,2010-02-04-murray-state,"Thu, Feb 4, 2010",2010-02-04,24,Away,murray-state,OVC,Murray State,,0,76,54,Loss,20,4,L 7,,Reg
2010-02-06-tennessee-martin,Skyhawk Arena,2010-02-06-tennessee-martin,"Sat, Feb 6, 2010",2010-02-06,25,Away,tennessee-martin,OVC,Tennessee-Martin,,0,68,74,Win,20,5,W 1,,Reg
2010-02-13-tennessee-state,Gentry Center Complex,2010-02-13-tennessee-state,"Sat, Feb 13, 2010",2010-02-13,26,Home,austin-peay,OVC,Austin Peay,,0,67,76,Win,20,6,W 2,,Reg
2010-02-15-tennessee-state,Gentry Center Complex,2010-02-15-tennessee-state,"Mon, Feb 15, 2010",2010-02-15,27,Home,tennessee-tech,OVC,Tennessee Tech,,2,102,109,Win,20,7,W 3,,Reg
2010-02-17-tennessee-state,Gentry Center Complex,2010-02-17-tennessee-state,"Wed, Feb 17, 2010",2010-02-17,28,Home,jacksonville-state,OVC,Jacksonville State,,0,57,76,Win,20,8,W 4,,Reg
2010-02-20-central-michigan,Rose Arena,2010-02-20-central-michigan,"Sat, Feb 20, 2010",2010-02-20,29,Away,central-michigan,MAC,Central Michigan,,0,79,73,Loss,21,8,L 1,,Reg
2010-02-25-southeast-missouri-state,Show Me Center,2010-02-25-southeast-missouri-state,"Thu, Feb 25, 2010",2010-02-25,30,Away,southeast-missouri-state,OVC,Southeast Missouri State,,0,67,74,Win,21,9,W 1,,Reg
2010-02-27-eastern-illinois,Lantz Arena,2010-02-27-eastern-illinois,"Sat, Feb 27, 2010",2010-02-27,31,Away,eastern-illinois,OVC,Eastern Illinois,,0,66,61,Loss,22,9,L 1,,Reg
2010-03-02-murray-state,Regional Special Events Center,2010-03-02-murray-state,"Tue, Mar 2, 2010",2010-03-02,32,Away,murray-state,OVC,Murray State,,0,84,51,Loss,23,9,L 2,,Conf-Tourney
2009-11-13-minnesota,Williams Arena,2009-11-13-minnesota,"Fri, Nov 13, 2009",2009-11-13,1,Away,minnesota,Big Ten,Minnesota,25,0,87,50,Loss,1,0,L 1,,Reg
2009-11-16-central-arkansas,Jeff Farris Center,2009-11-16-central-arkansas,"Mon, Nov 16, 2009",2009-11-16,2,Away,Central Arkansas,Southland,Central Arkansas,,0,67,71,Win,1,1,W 1,,Reg
2009-11-19-lipscomb,Allen Arena,2009-11-19-lipscomb,"Thu, Nov 19, 2009",2009-11-19,3,Away,lipscomb,A-Sun,Lipscomb,,0,89,92,Win,1,2,W 2,,Reg
2009-11-20-memphis,FedExForum,2009-11-20-memphis,"Fri, Nov 20, 2009",2009-11-20,4,Away,memphis,CUSA,Memphis,,0,92,59,Loss,2,2,L 1,,Reg
2009-11-23-tennessee-tech,Eblen Center,2009-11-23-tennessee-tech,"Mon, Nov 23, 2009",2009-11-23,5,Home,oakland,Summit,Oakland,,0,77,56,Loss,3,2,L 2,,Reg
2009-11-25-southern-utah,Centrum,2009-11-25-southern-utah,"Wed, Nov 25, 2009",2009-11-25,6,Away,southern-utah,Summit,Southern Utah,,0,65,72,Win,3,3,W 1,,Reg
2009-11-27-kansas,Allen Fieldhouse,2009-11-27-kansas,"Fri, Nov 27, 2009",2009-11-27,7,Away,kansas,Big 12,Kansas,1,0,112,75,Loss,4,3,L 1,,Reg
2009-12-01-tennessee-tech,Eblen Center,2009-12-01-tennessee-tech,"Tue, Dec 1, 2009",2009-12-01,8,Home,evansville,MVC,Evansville,,2,91,90,Loss,5,3,L 2,,Reg
2009-12-05-jacksonville-state,Pete Mathews Coliseum,2009-12-05-jacksonville-state,"Sat, Dec 5, 2009",2009-12-05,9,Away,jacksonville-state,OVC,Jacksonville State,,0,83,72,Loss,6,3,L 3,,Reg
2009-12-12-tennessee-tech,Eblen Center,2009-12-12-tennessee-tech,"Sat, Dec 12, 2009",2009-12-12,10,Home,ball-state,MAC,Ball State,,1,81,86,Win,6,4,W 1,,Reg
,Eblen Center,,"Sat, Dec 19, 2009",2009-12-19,11,Home,Bryan,Non-DI School,Bryan,,0,44,97,Win,6,5,W 2,,Reg
,Eblen Center,,"Wed, Dec 30, 2009",2009-12-30,12,Home,Union (KY),Non-DI School,Union (KY),,0,46,95,Win,6,6,W 3,,Reg
2010-01-02-southeast-missouri-state,Show Me Center,2010-01-02-southeast-missouri-state,"Sat, Jan 2, 2010",2010-01-02,13,Away,southeast-missouri-state,OVC,Southeast Missouri State,,0,73,82,Win,6,7,W 4,,Reg
2010-01-04-eastern-illinois,Lantz Arena,2010-01-04-eastern-illinois,"Mon, Jan 4, 2010",2010-01-04,14,Away,eastern-illinois,OVC,Eastern Illinois,,1,97,93,Loss,7,7,L 1,,Reg
2010-01-07-tennessee-tech,Eblen Center,2010-01-07-tennessee-tech,"Thu, Jan 7, 2010",2010-01-07,15,Home,morehead-state,OVC,Morehead State,,0,77,64,Loss,8,7,L 2,,Reg
2010-01-09-tennessee-tech,Eblen Center,2010-01-09-tennessee-tech,"Sat, Jan 9, 2010",2010-01-09,16,Home,eastern-kentucky,OVC,Eastern Kentucky,,0,78,73,Loss,9,7,L 3,,Reg
2010-01-14-tennessee-martin,Skyhawk Arena,2010-01-14-tennessee-martin,"Thu, Jan 14, 2010",2010-01-14,17,Away,tennessee-martin,OVC,Tennessee-Martin,,0,63,76,Win,9,8,W 1,,Reg
2010-01-16-murray-state,Regional Special Events Center,2010-01-16-murray-state,"Sat, Jan 16, 2010",2010-01-16,18,Away,murray-state,OVC,Murray State,,0,88,66,Loss,10,8,L 1,,Reg
2010-01-21-tennessee-tech,Eblen Center,2010-01-21-tennessee-tech,"Thu, Jan 21, 2010",2010-01-21,19,Home,austin-peay,OVC,Austin Peay,,0,90,94,Win,10,9,W 1,,Reg
2010-01-23-tennessee-tech,Eblen Center,2010-01-23-tennessee-tech,"Sat, Jan 23, 2010",2010-01-23,20,Home,tennessee-state,OVC,Tennessee State,,0,56,61,Win,10,10,W 2,,Reg
2010-01-28-tennessee-tech,Eblen Center,2010-01-28-tennessee-tech,"Thu, Jan 28, 2010",2010-01-28,21,Home,eastern-illinois,OVC,Eastern Illinois,,0,65,75,Win,10,11,W 3,,Reg
2010-01-30-tennessee-tech,Eblen Center,2010-01-30-tennessee-tech,"Sat, Jan 30, 2010",2010-01-30,22,Home,southeast-missouri-state,OVC,Southeast Missouri State,,0,68,82,Win,10,12,W 4,,Reg
2010-02-04-eastern-kentucky,McBrayer Arena,2010-02-04-eastern-kentucky,"Thu, Feb 4, 2010",2010-02-04,23,Away,eastern-kentucky,OVC,Eastern Kentucky,,0,76,58,Loss,11,12,L 1,,Reg
2010-02-06-morehead-state,Ellis T. Johnson Arena,2010-02-06-morehead-state,"Sat, Feb 6, 2010",2010-02-06,24,Away,morehead-state,OVC,Morehead State,,0,84,75,Loss,12,12,L 2,,Reg
2010-02-11-tennessee-tech,Eblen Center,2010-02-11-tennessee-tech,"Thu, Feb 11, 2010",2010-02-11,25,Home,murray-state,OVC,Murray State,,0,94,62,Loss,13,12,L 3,,Reg
2010-02-13-tennessee-tech,Eblen Center,2010-02-13-tennessee-tech,"Sat, Feb 13, 2010",2010-02-13,26,Home,tennessee-martin,OVC,Tennessee-Martin,,0,61,70,Win,13,13,W 1,,Reg
2010-02-15-tennessee-state,Gentry Center Complex,2010-02-15-tennessee-state,"Mon, Feb 15, 2010",2010-02-15,27,Away,tennessee-state,OVC,Tennessee State,,2,109,102,Loss,14,13,L 1,,Reg
2010-02-18-austin-peay,Winfield Dunn Center,2010-02-18-austin-peay,"Thu, Feb 18, 2010",2010-02-18,28,Away,austin-peay,OVC,Austin Peay,,1,77,72,Loss,15,13,L 2,,Reg
2010-02-20-appalachian-state,Holmes Convocation Center,2010-02-20-appalachian-state,"Sat, Feb 20, 2010",2010-02-20,29,Away,appalachian-state,Southern,Appalachian State,,0,81,68,Loss,16,13,L 3,,Reg
2010-02-27-tennessee-tech,Eblen Center,2010-02-27-tennessee-tech,"Sat, Feb 27, 2010",2010-02-27,30,Home,jacksonville-state,OVC,Jacksonville State,,0,62,72,Win,16,14,W 1,,Reg
2010-03-02-austin-peay,Winfield Dunn Center,2010-03-02-austin-peay,"Tue, Mar 2, 2010",2010-03-02,31,Away,austin-peay,OVC,Austin Peay,,0,65,68,Win,16,15,W 2,,Conf-Tourney
2010-03-05-tennessee-tech,Bridgestone Arena,2010-03-05-tennessee-tech,"Fri, Mar 5, 2010",2010-03-05,32,Neutral,morehead-state,OVC,Morehead State,,0,76,47,Loss,17,15,L 1,,Conf-Tourney
2009-11-13-tennessee,Thompson-Boling Arena,2009-11-13-tennessee,"Fri, Nov 13, 2009",2009-11-13,1,Home,austin-peay,OVC,Austin Peay,,0,54,83,Win,0,1,W 1,,Reg
2009-11-17-tennessee,Thompson-Boling Arena,2009-11-17-tennessee,"Tue, Nov 17, 2009",2009-11-17,2,Home,north-carolina-asheville,Big South,UNC Asheville,,0,49,124,Win,0,2,W 2,,Reg
2009-11-20-east-carolina,Virgin Islands Sport & Fitness Center,2009-11-20-east-carolina,"Fri, Nov 20, 2009",2009-11-20,3,Neutral,east-carolina,CUSA,East Carolina,,0,66,105,Win,0,3,W 3,,Reg
2009-11-22-depaul,Virgin Islands Sport & Fitness Center,2009-11-22-depaul,"Sun, Nov 22, 2009",2009-11-22,4,Neutral,depaul,Big East,DePaul,,0,53,57,Win,0,4,W 4,,Reg
2009-11-23-tennessee,Virgin Islands Sport & Fitness Center,2009-11-23-tennessee,"Mon, Nov 23, 2009",2009-11-23,5,Neutral,purdue,Big Ten,Purdue,6,0,73,72,Loss,1,4,L 1,,Reg
2009-11-27-tennessee,Thompson-Boling Arena,2009-11-27-tennessee,"Fri, Nov 27, 2009",2009-11-27,6,Home,college-of-charleston,Southern,College of Charleston,,0,69,86,Win,1,5,W 1,,Reg
2009-12-02-tennessee,Thompson-Boling Arena,2009-12-02-tennessee,"Wed, Dec 2, 2009",2009-12-02,7,Home,east-tennessee-state,A-Sun,East Tennessee State,,0,66,78,Win,1,6,W 2,,Reg
2009-12-11-middle-tennessee,Bridgestone Arena,2009-12-11-middle-tennessee,"Fri, Dec 11, 2009",2009-12-11,8,Neutral,middle-tennessee,Sun Belt,Middle Tennessee,,0,54,75,Win,1,7,W 3,,Reg
2009-12-15-tennessee,Thompson-Boling Arena,2009-12-15-tennessee,"Tue, Dec 15, 2009",2009-12-15,9,Home,wyoming,MWC,Wyoming,,0,58,77,Win,1,8,W 4,,Reg
2009-12-19-southern-california,Galen Center,2009-12-19-southern-california,"Sat, Dec 19, 2009",2009-12-19,10,Away,southern-california,Pac-10,Southern California,,0,77,55,Loss,2,8,L 1,,Reg
2009-12-23-tennessee,Thompson-Boling Arena,2009-12-23-tennessee,"Wed, Dec 23, 2009",2009-12-23,11,Home,north-carolina-at,MEAC,North Carolina A&T,,0,78,99,Win,2,9,W 1,,Reg
2009-12-31-memphis,FedExForum,2009-12-31-memphis,"Thu, Dec 31, 2009",2009-12-31,12,Away,memphis,CUSA,Memphis,,0,59,66,Win,2,10,W 2,,Reg
2010-01-06-tennessee,Thompson-Boling Arena,2010-01-06-tennessee,"Wed, Jan 6, 2010",2010-01-06,13,Home,charlotte,A-10,Charlotte,,0,71,88,Win,2,11,W 3,,Reg
2010-01-10-tennessee,Thompson-Boling Arena,2010-01-10-tennessee,"Sun, Jan 10, 2010",2010-01-10,14,Home,kansas,Big 12,Kansas,1,0,68,76,Win,2,12,W 4,,Reg
2010-01-14-tennessee,Thompson-Boling Arena,2010-01-14-tennessee,"Thu, Jan 14, 2010",2010-01-14,15,Home,auburn,SEC,Auburn,,0,55,81,Win,2,13,W 5,,Reg
2010-01-16-tennessee,Thompson-Boling Arena,2010-01-16-tennessee,"Sat, Jan 16, 2010",2010-01-16,16,Home,mississippi,SEC,Mississippi,21,1,69,71,Win,2,14,W 6,,Reg
2010-01-19-alabama,Coleman Coliseum,2010-01-19-alabama,"Tue, Jan 19, 2010",2010-01-19,17,Away,alabama,SEC,Alabama,,0,56,63,Win,2,15,W 7,,Reg
2010-01-23-georgia,Stegeman Coliseum,2010-01-23-georgia,"Sat, Jan 23, 2010",2010-01-23,18,Away,georgia,SEC,Georgia,,0,78,63,Loss,3,15,L 1,,Reg
2010-01-27-tennessee,Thompson-Boling Arena,2010-01-27-tennessee,"Wed, Jan 27, 2010",2010-01-27,19,Home,vanderbilt,SEC,Vanderbilt,21,0,85,76,Loss,4,15,L 2,,Reg
2010-01-31-tennessee,Thompson-Boling Arena,2010-01-31-tennessee,"Sun, Jan 31, 2010",2010-01-31,20,Home,florida,SEC,Florida,,0,60,61,Win,4,16,W 1,,Reg
2010-02-04-louisiana-state,Maravich Assembly Center,2010-02-04-louisiana-state,"Thu, Feb 4, 2010",2010-02-04,21,Away,louisiana-state,SEC,Louisiana State,,0,54,59,Win,4,17,W 2,,Reg
2010-02-06-tennessee,Thompson-Boling Arena,2010-02-06-tennessee,"Sat, Feb 6, 2010",2010-02-06,22,Home,south-carolina,SEC,South Carolina,,0,53,79,Win,4,18,W 3,,Reg
2010-02-09-vanderbilt,Memorial Gymnasium,2010-02-09-vanderbilt,"Tue, Feb 9, 2010",2010-02-09,23,Away,vanderbilt,SEC,Vanderbilt,22,0,90,71,Loss,5,18,L 1,,Reg
2010-02-13-kentucky,Rupp Arena,2010-02-13-kentucky,"Sat, Feb 13, 2010",2010-02-13,24,Away,kentucky,SEC,Kentucky,3,0,73,62,Loss,6,18,L 2,,Reg
2010-02-17-tennessee,Thompson-Boling Arena,2010-02-17-tennessee,"Wed, Feb 17, 2010",2010-02-17,25,Home,georgia,SEC,Georgia,,0,60,69,Win,6,19,W 1,,Reg
2010-02-20-south-carolina,The Colonial Life Arena,2010-02-20-south-carolina,"Sat, Feb 20, 2010",2010-02-20,26,Away,south-carolina,SEC,South Carolina,,0,55,63,Win,6,20,W 2,,Reg
2010-02-23-florida,Stephen C. O'Connell Center,2010-02-23-florida,"Tue, Feb 23, 2010",2010-02-23,27,Away,florida,SEC,Florida,,0,75,62,Loss,7,20,L 1,,Reg
2010-02-27-tennessee,Thompson-Boling Arena,2010-02-27-tennessee,"Sat, Feb 27, 2010",2010-02-27,28,Home,kentucky,SEC,Kentucky,2,0,65,74,Win,7,21,W 1,,Reg
