,arena,boxscore_index,date,datetime,game,location,opponent_abbr,opponent_conference,opponent_name,opponent_rank,overtimes,points_against,points_for,result,season_losses,season_wins,streak,time,type
2010-12-24-hawaii,,2010-12-24-hawaii,"Fri, Dec 24, 2010",2010-12-24,12,Away,hawaii,WAC,Hawaii,,0,68,55,Loss,5,7,L 2,,Reg
2010-12-25-utah,Stan Sheriff Center,2010-12-25-utah,"Sat, Dec 25, 2010",2010-12-25,13,Neutral,san-diego,WCC,San Diego,,0,67,64,Loss,6,7,L 3,,Reg
2010-12-31-portland,Chiles Center,2010-12-31-portland,"Fri, Dec 31, 2010",2010-12-31,14,Away,portland,WCC,Portland,,0,88,79,Loss,7,7,L 4,,Reg
2011-01-05-air-force,Clune Arena,2011-01-05-air-force,"Wed, Jan 5, 2011",2011-01-05,15,Away,air-force,MWC,Air Force,,0,77,69,Loss,8,7,L 5,,Reg
2011-01-08-utah,Jon M. Huntsman Center,2011-01-08-utah,"Sat, Jan 8, 2011",2011-01-08,16,Home,san-diego-state,MWC,San Diego State,6,0,71,62,Loss,9,7,L 6,,Reg
2011-01-11-utah,Jon M. Huntsman Center,2011-01-11-utah,"Tue, Jan 11, 2011",2011-01-11,17,Home,brigham-young,MWC,Brigham Young,11,0,104,79,Loss,10,7,L 7,,Reg
2011-01-15-wyoming,Arena-Auditorium,2011-01-15-wyoming,"Sat, Jan 15, 2011",2011-01-15,18,Away,wyoming,MWC,Wyoming,,0,51,68,Win,10,8,W 1,,Reg
2011-01-19-utah,Jon M. Huntsman Center,2011-01-19-utah,"Wed, Jan 19, 2011",2011-01-19,19,Home,new-mexico,MWC,New Mexico,,0,72,82,Win,10,9,W 2,,Reg
2011-01-22-texas-christian,Daniel-Meyer Coliseum,2011-01-22-texas-christian,"Sat, Jan 22, 2011",2011-01-22,20,Away,texas-christian,MWC,TCU,,0,62,75,Win,10,10,W 3,,Reg
2011-01-29-utah,Jon M. Huntsman Center,2011-01-29-utah,"Sat, Jan 29, 2011",2011-01-29,21,Home,colorado-state,MWC,Colorado State,,0,74,68,Loss,11,10,L 1,,Reg
2011-02-02-nevada-las-vegas,Thomas & Mack Center,2011-02-02-nevada-las-vegas,"Wed, Feb 2, 2011",2011-02-02,22,Away,nevada-las-vegas,MWC,Nevada-Las Vegas,,0,67,54,Loss,12,10,L 2,,Reg
2011-02-05-utah,Jon M. Huntsman Center,2011-02-05-utah,"Sat, Feb 5, 2011",2011-02-05,23,Home,air-force,MWC,Air Force,,0,54,49,Loss,13,10,L 3,,Reg
2011-02-08-san-diego-state,Viejas Arena,2011-02-08-san-diego-state,"Tue, Feb 8, 2011",2011-02-08,24,Away,san-diego-state,MWC,San Diego State,6,0,85,53,Loss,14,10,L 4,,Reg
2011-02-12-brigham-young,Marriott Center,2011-02-12-brigham-young,"Sat, Feb 12, 2011",2011-02-12,25,Away,brigham-young,MWC,Brigham Young,7,0,72,59,Loss,15,10,L 5,,Reg
2011-02-16-utah,Jon M. Huntsman Center,2011-02-16-utah,"Wed, Feb 16, 2011",2011-02-16,26,Home,wyoming,MWC,Wyoming,,0,70,80,Win,15,11,W 1,,Reg
2011-02-19-new-mexico,The Pit/Bob King Court,2011-02-19-new-mexico,"Sat, Feb 19, 2011",2011-02-19,27,Away,new-mexico,MWC,New Mexico,,0,60,62,Win,15,12,W 2,,Reg
2011-02-22-utah,Jon M. Huntsman Center,2011-02-22-utah,"Tue, Feb 22, 2011",2011-02-22,28,Home,texas-christian,MWC,TCU,,0,48,50,Win,15,13,W 3,,Reg
2011-03-02-colorado-state,Moby Arena,2011-03-02-colorado-state,"Wed, Mar 2, 2011",2011-03-02,29,Away,colorado-state,MWC,Colorado State,,0,78,65,Loss,16,13,L 1,,Reg
2011-03-05-utah,Jon M. Huntsman Center,2011-03-05-utah,"Sat, Mar 5, 2011",2011-03-05,30,Home,nevada-las-vegas,MWC,Nevada-Las Vegas,,0,78,58,Loss,17,13,L 2,,Reg
2011-03-10-san-diego-state,,2011-03-10-san-diego-state,"Thu, Mar 10, 2011",2011-03-10,31,Neutral,san-diego-state,MWC,San Diego State,7,0,64,50,Loss,18,13,L 3,,Conf-Tourney
2010-11-12-valparaiso,Athletics-Recreation Center,2010-11-12-valparaiso,"Fri, Nov 12, 2010",2010-11-12,1,Home,Indiana-Northwest,Non-DI School,Indiana-Northwest,,0,64,111,Win,0,1,W 1,,Reg
2010-11-15-kansas,Allen Fieldhouse,2010-11-15-kansas,"Mon, Nov 15, 2010",2010-11-15,2,Away,kansas,Big 12,Kansas,7,0,79,44,Loss,1,1,L 1,,Reg
2010-11-18-valparaiso,Athletics-Recreation Center,2010-11-18-valparaiso,"Thu, Nov 18, 2010",2010-11-18,3,Home,Purdue North Central,Non-DI School,Purdue North Central,,0,44,98,Win,1,2,W 1,,Reg
2010-11-23-ohio,Convocation Center,2010-11-23-ohio,"Tue, Nov 23, 2010",2010-11-23,4,Away,ohio,MAC,Ohio,,0,78,75,Loss,2,2,L 1,,Reg
2010-11-26-valparaiso,Orleans Arena,2010-11-26-valparaiso,"Fri, Nov 26, 2010",2010-11-26,5,Neutral,northern-colorado,Big Sky,Northern Colorado,,0,61,76,Win,2,3,W 1,,Reg
2010-11-27-texas-am-corpus-christi,Orleans Arena,2010-11-27-texas-am-corpus-christi,"Sat, Nov 27, 2010",2010-11-27,6,Neutral,texas-am-corpus-christi,Southland,Texas A&M-Corpus Christi,,0,62,68,Win,2,4,W 2,,Reg
2010-12-02-illinois-chicago,UIC Pavilion,2010-12-02-illinois-chicago,"Thu, Dec 2, 2010",2010-12-02,7,Away,illinois-chicago,Horizon,Illinois-Chicago,,1,66,68,Win,2,5,W 3,,Reg
2010-12-04-loyola-il,Joseph J. Gentile Center,2010-12-04-loyola-il,"Sat, Dec 4, 2010",2010-12-04,8,Away,loyola-il,Horizon,Loyola (IL),,0,56,66,Win,2,6,W 4,,Reg
2010-12-07-valparaiso,Athletics-Recreation Center,2010-12-07-valparaiso,"Tue, Dec 7, 2010",2010-12-07,9,Home,purdue,Big Ten,Purdue,19,0,76,58,Loss,3,6,L 1,,Reg
2010-12-11-toledo,John F. Savage Hall,2010-12-11-toledo,"Sat, Dec 11, 2010",2010-12-11,10,Away,toledo,MAC,Toledo,,1,75,72,Loss,4,6,L 2,,Reg
2010-12-18-valparaiso,Athletics-Recreation Center,2010-12-18-valparaiso,"Sat, Dec 18, 2010",2010-12-18,11,Home,ipfw,Summit,Purdue-Fort Wayne,,0,47,63,Win,4,7,W 1,,Reg
2010-12-20-valparaiso,,2010-12-20-valparaiso,"Mon, Dec 20, 2010",2010-12-20,12,Neutral,eastern-michigan,MAC,Eastern Michigan,,0,67,74,Win,4,8,W 2,,Reg
2010-12-21-oakland,Athletics Center O'rena,2010-12-21-oakland,"Tue, Dec 21, 2010",2010-12-21,13,Away,oakland,Summit,Oakland,,0,102,103,Win,4,9,W 3,,Reg
2010-12-28-valparaiso,Athletics-Recreation Center,2010-12-28-valparaiso,"Tue, Dec 28, 2010",2010-12-28,14,Home,ball-state,MAC,Ball State,,0,52,69,Win,4,10,W 4,,Reg
2011-01-01-butler,Hinkle Fieldhouse,2011-01-01-butler,"Sat, Jan 1, 2011",2011-01-01,15,Away,butler,Horizon,Butler,,0,76,59,Loss,5,10,L 1,,Reg
2011-01-07-valparaiso,Athletics-Recreation Center,2011-01-07-valparaiso,"Fri, Jan 7, 2011",2011-01-07,16,Home,youngstown-state,Horizon,Youngstown State,,0,55,79,Win,5,11,W 1,,Reg
2011-01-09-valparaiso,Athletics-Recreation Center,2011-01-09-valparaiso,"Sun, Jan 9, 2011",2011-01-09,17,Home,cleveland-state,Horizon,Cleveland State,,0,58,64,Win,5,12,W 2,,Reg
2011-01-14-wright-state,Ervin J. Nutter Center,2011-01-14-wright-state,"Fri, Jan 14, 2011",2011-01-14,18,Away,wright-state,Horizon,Wright State,,0,60,71,Win,5,13,W 3,,Reg
2011-01-16-detroit-mercy,Calihan Hall,2011-01-16-detroit-mercy,"Sun, Jan 16, 2011",2011-01-16,19,Away,detroit-mercy,Horizon,Detroit Mercy,,0,68,78,Win,5,14,W 4,,Reg
2011-01-21-valparaiso,Athletics-Recreation Center,2011-01-21-valparaiso,"Fri, Jan 21, 2011",2011-01-21,20,Home,milwaukee,Horizon,Milwaukee,,0,43,60,Win,5,15,W 5,,Reg
2011-01-23-valparaiso,Athletics-Recreation Center,2011-01-23-valparaiso,"Sun, Jan 23, 2011",2011-01-23,21,Home,green-bay,Horizon,Green Bay,,0,63,61,Loss,6,15,L 1,,Reg
2011-01-29-valparaiso,Athletics-Recreation Center,2011-01-29-valparaiso,"Sat, Jan 29, 2011",2011-01-29,22,Home,butler,Horizon,Butler,,1,79,85,Win,6,16,W 1,,Reg
2011-02-03-cleveland-state,Henry J. Goodman Arena,2011-02-03-cleveland-state,"Thu, Feb 3, 2011",2011-02-03,23,Away,cleveland-state,Horizon,Cleveland State,,0,76,65,Loss,7,16,L 1,,Reg
2011-02-05-youngstown-state,Beeghly Center,2011-02-05-youngstown-state,"Sat, Feb 5, 2011",2011-02-05,24,Away,youngstown-state,Horizon,Youngstown State,,1,78,86,Win,7,17,W 1,,Reg
2011-02-10-valparaiso,Athletics-Recreation Center,2011-02-10-valparaiso,"Thu, Feb 10, 2011",2011-02-10,25,Home,detroit-mercy,Horizon,Detroit Mercy,,0,74,82,Win,7,18,W 2,,Reg
2011-02-12-valparaiso,Athletics-Recreation Center,2011-02-12-valparaiso,"Sat, Feb 12, 2011",2011-02-12,26,Home,wright-state,Horizon,Wright State,,0,56,58,Win,7,19,W 3,,Reg
2011-02-16-milwaukee,U.S. Cellular Arena,2011-02-16-milwaukee,"Wed, Feb 16, 2011",2011-02-16,27,Away,milwaukee,Horizon,Milwaukee,,0,79,76,Loss,8,19,L 1,,Reg
2011-02-19-valparaiso,Athletics-Recreation Center,2011-02-19-valparaiso,"Sat, Feb 19, 2011",2011-02-19,28,Home,missouri-state,MVC,Missouri State,,0,67,80,Win,8,20,W 1,,Reg
2011-02-21-green-bay,Resch Center,2011-02-21-green-bay,"Mon, Feb 21, 2011",2011-02-21,29,Away,green-bay,Horizon,Green Bay,,1,81,80,Loss,9,20,L 1,,Reg
2011-02-24-valparaiso,Athletics-Recreation Center,2011-02-24-valparaiso,"Thu, Feb 24, 2011",2011-02-24,30,Home,loyola-il,Horizon,Loyola (IL),,0,68,48,Loss,10,20,L 2,,Reg
2011-02-26-valparaiso,Athletics-Recreation Center,2011-02-26-valparaiso,"Sat, Feb 26, 2011",2011-02-26,31,Home,illinois-chicago,Horizon,Illinois-Chicago,,0,65,79,Win,10,21,W 1,,Reg
2011-03-01-valparaiso,Athletics-Recreation Center,2011-03-01-valparaiso,"Tue, Mar 1, 2011",2011-03-01,32,Home,youngstown-state,Horizon,Youngstown State,,0,71,80,Win,10,22,W 2,,Conf-Tourney
2011-03-04-valparaiso,,2011-03-04-valparaiso,"Fri, Mar 4, 2011",2011-03-04,33,Neutral,detroit-mercy,Horizon,Detroit Mercy,,0,78,88,Win,10,23,W 3,,Conf-Tourney
2011-03-05-milwaukee,U.S. Cellular Arena,2011-03-05-milwaukee,"Sat, Mar 5, 2011",2011-03-05,34,Away,milwaukee,Horizon,Milwaukee,,0,70,63,Loss,11,23,L 1,,Conf-Tourney
2011-03-16-valparaiso,Athletics-Recreation Center,2011-03-16-valparaiso,"Wed, Mar 16, 2011",2011-03-16,35,Home,iona,MAAC,Iona,,0,85,77,Loss,12,23,L 2,,CIT
2010-11-12-vanderbilt,Memorial Gymnasium,2010-11-12-vanderbilt,"Fri, Nov 12, 2010",2010-11-12,1,Home,presbyterian,Big South,Presbyterian,,0,47,88,Win,0,1,W 1,,Reg
2010-11-18-vanderbilt,Jos̩ Miguel Agrelot Coliseum,2010-11-18-vanderbilt,"Thu, Nov 18, 2010",2010-11-18,2,Neutral,nebraska,Big 12,Nebraska,,0,49,59,Win,0,2,W 2,,Reg
2010-11-19-west-virginia,Jos̩ Miguel Agrelot Coliseum,2010-11-19-west-virginia,"Fri, Nov 19, 2010",2010-11-19,3,Neutral,west-virginia,Big East,West Virginia,,0,74,71,Loss,1,2,L 1,,Reg
2010-11-21-north-carolina,Jos̩ Miguel Agrelot Coliseum,2010-11-21-north-carolina,"Sun, Nov 21, 2010",2010-11-21,4,Neutral,north-carolina,ACC,North Carolina,8,0,65,72,Win,1,3,W 1,,Reg
2010-11-24-vanderbilt,Memorial Gymnasium,2010-11-24-vanderbilt,"Wed, Nov 24, 2010",2010-11-24,5,Home,grambling,SWAC,Grambling,,0,59,92,Win,1,4,W 2,,Reg
2010-11-27-vanderbilt,Memorial Gymnasium,2010-11-27-vanderbilt,"Sat, Nov 27, 2010",2010-11-27,6,Home,appalachian-state,Southern,Appalachian State,,0,73,86,Win,1,5,W 3,,Reg
2010-12-01-vanderbilt,Memorial Gymnasium,2010-12-01-vanderbilt,"Wed, Dec 1, 2010",2010-12-01,7,Home,western-kentucky,Sun Belt,Western Kentucky,,0,62,82,Win,1,6,W 4,,Reg
2010-12-04-vanderbilt,Memorial Gymnasium,2010-12-04-vanderbilt,"Sat, Dec 4, 2010",2010-12-04,8,Home,belmont,A-Sun,Belmont,,0,76,85,Win,1,7,W 5,,Reg
2010-12-08-missouri,Mizzou Arena,2010-12-08-missouri,"Wed, Dec 8, 2010",2010-12-08,9,Away,missouri,Big 12,Missouri,15,1,85,82,Loss,2,7,L 1,,Reg
2010-12-18-vanderbilt,Memorial Gymnasium,2010-12-18-vanderbilt,"Sat, Dec 18, 2010",2010-12-18,10,Home,southeastern-louisiana,Southland,Southeastern Louisiana,,0,52,85,Win,2,8,W 1,,Reg
2010-12-21-middle-tennessee,Murphy Athletic Center,2010-12-21-middle-tennessee,"Tue, Dec 21, 2010",2010-12-21,11,Away,middle-tennessee,Sun Belt,Middle Tennessee,,0,53,72,Win,2,9,W 2,,Reg
2010-12-29-vanderbilt,Memorial Gymnasium,2010-12-29-vanderbilt,"Wed, Dec 29, 2010",2010-12-29,12,Home,marquette,Big East,Marquette,,0,76,77,Win,2,10,W 3,,Reg
2011-01-02-vanderbilt,Memorial Gymnasium,2011-01-02-vanderbilt,"Sun, Jan 2, 2011",2011-01-02,13,Home,davidson,Southern,Davidson,,0,52,80,Win,2,11,W 4,,Reg
2011-01-08-south-carolina,The Colonial Life Arena,2011-01-08-south-carolina,"Sat, Jan 8, 2011",2011-01-08,14,Away,south-carolina,SEC,South Carolina,,1,83,75,Loss,3,11,L 1,,Reg
2011-01-12-vanderbilt,Memorial Gymnasium,2011-01-12-vanderbilt,"Wed, Jan 12, 2011",2011-01-12,15,Home,georgia,SEC,Georgia,24,0,66,73,Win,3,12,W 1,,Reg
2011-01-15-tennessee,Thompson-Boling Arena,2011-01-15-tennessee,"Sat, Jan 15, 2011",2011-01-15,16,Away,tennessee,SEC,Tennessee,,0,67,64,Loss,4,12,L 1,,Reg
2011-01-19-vanderbilt,Memorial Gymnasium,2011-01-19-vanderbilt,"Wed, Jan 19, 2011",2011-01-19,17,Home,mississippi,SEC,Mississippi,,0,74,84,Win,4,13,W 1,,Reg
2011-01-22-vanderbilt,Memorial Gymnasium,2011-01-22-vanderbilt,"Sat, Jan 22, 2011",2011-01-22,18,Home,saint-marys-ca,WCC,Saint Mary's (CA),22,0,70,89,Win,4,14,W 2,,Reg
2011-01-27-mississippi-state,Humphrey Coliseum,2011-01-27-mississippi-state,"Thu, Jan 27, 2011",2011-01-27,19,Away,mississippi-state,SEC,Mississippi State,,0,74,81,Win,4,15,W 3,,Reg
2011-01-29-vanderbilt,Memorial Gymnasium,2011-01-29-vanderbilt,"Sat, Jan 29, 2011",2011-01-29,20,Home,arkansas,SEC,Arkansas,,0,89,78,Loss,5,15,L 1,,Reg
2011-02-01-florida,Stephen C. O'Connell Center,2011-02-01-florida,"Tue, Feb 1, 2011",2011-02-01,21,Away,florida,SEC,Florida,,1,65,61,Loss,6,15,L 2,,Reg
2011-02-05-vanderbilt,Memorial Gymnasium,2011-02-05-vanderbilt,"Sat, Feb 5, 2011",2011-02-05,22,Home,south-carolina,SEC,South Carolina,,0,60,78,Win,6,16,W 1,,Reg
2011-02-10-vanderbilt,Memorial Gymnasium,2011-02-10-vanderbilt,"Thu, Feb 10, 2011",2011-02-10,23,Home,alabama,SEC,Alabama,,0,77,81,Win,6,17,W 2,,Reg
2011-02-12-vanderbilt,Memorial Gymnasium,2011-02-12-vanderbilt,"Sat, Feb 12, 2011",2011-02-12,24,Home,kentucky,SEC,Kentucky,18,0,77,81,Win,6,18,W 3,,Reg
2011-02-16-georgia,Stegeman Coliseum,2011-02-16-georgia,"Wed, Feb 16, 2011",2011-02-16,25,Away,georgia,SEC,Georgia,,0,56,64,Win,6,19,W 4,,Reg
2011-02-19-auburn,Auburn Arena,2011-02-19-auburn,"Sat, Feb 19, 2011",2011-02-19,26,Away,auburn,SEC,Auburn,,0,60,77,Win,6,20,W 5,,Reg
2011-02-22-vanderbilt,Memorial Gymnasium,2011-02-22-vanderbilt,"Tue, Feb 22, 2011",2011-02-22,27,Home,tennessee,SEC,Tennessee,,0,60,51,Loss,7,20,L 1,,Reg
2011-02-26-louisiana-state,Maravich Assembly Center,2011-02-26-louisiana-state,"Sat, Feb 26, 2011",2011-02-26,28,Away,louisiana-state,SEC,Louisiana State,,0,69,90,Win,7,21,W 1,,Reg
2011-03-01-kentucky,Rupp Arena,2011-03-01-kentucky,"Tue, Mar 1, 2011",2011-03-01,29,Away,kentucky,SEC,Kentucky,20,0,68,66,Loss,8,21,L 1,,Reg
2011-03-05-vanderbilt,Memorial Gymnasium,2011-03-05-vanderbilt,"Sat, Mar 5, 2011",2011-03-05,30,Home,florida,SEC,Florida,14,0,86,76,Loss,9,21,L 2,,Reg
2011-03-10-vanderbilt,,2011-03-10-vanderbilt,"Thu, Mar 10, 2011",2011-03-10,31,Neutral,louisiana-state,SEC,Louisiana State,,0,50,62,Win,9,22,W 1,,Conf-Tourney
2011-03-11-mississippi-state,Georgia Dome,2011-03-11-mississippi-state,"Fri, Mar 11, 2011",2011-03-11,32,Neutral,mississippi-state,SEC,Mississippi State,,0,81,87,Win,9,23,W 2,,Conf-Tourney
2011-03-12-florida,,2011-03-12-florida,"Sat, Mar 12, 2011",2011-03-12,33,Neutral,florida,SEC,Florida,12,0,77,66,Loss,10,23,L 1,,Conf-Tourney
2011-03-17-richmond,The Pepsi Center,2011-03-17-richmond,"Thu, Mar 17, 2011",2011-03-17,34,Neutral,richmond,A-10,Richmond,,0,69,66,Loss,11,23,L 2,,NCAA
2010-11-13-siena,Times Union Center,2010-11-13-siena,"Sat, Nov 13, 2010",2010-11-13,1,Away,siena,MAAC,Siena,,0,76,80,Win,0,1,W 1,,Reg
2010-11-17-connecticut,XL Center,2010-11-17-connecticut,"Wed, Nov 17, 2010",2010-11-17,2,Away,connecticut,Big East,Connecticut,,0,89,73,Loss,1,1,L 1,,Reg
2010-11-20-quinnipiac,TD Bank Sports Center,2010-11-20-quinnipiac,"Sat, Nov 20, 2010",2010-11-20,3,Away,quinnipiac,NEC,Quinnipiac,,0,75,79,Win,1,2,W 1,,Reg
2010-11-24-vermont,Roy L. Patrick Gymnasium,2010-11-24-vermont,"Wed, Nov 24, 2010",2010-11-24,4,Home,loyola-md,MAAC,Loyola (MD),,0,48,51,Win,1,3,W 2,,Reg
2010-11-27-vermont,Roy L. Patrick Gymnasium,2010-11-27-vermont,"Sat, Nov 27, 2010",2010-11-27,5,Home,njit,GWC,NJIT,,0,50,69,Win,1,4,W 3,,Reg
2010-12-01-vermont,Roy L. Patrick Gymnasium,2010-12-01-vermont,"Wed, Dec 1, 2010",2010-12-01,6,Home,dartmouth,Ivy,Dartmouth,,0,53,80,Win,1,5,W 4,,Reg
2010-12-04-vermont,Roy L. Patrick Gymnasium,2010-12-04-vermont,"Sat, Dec 4, 2010",2010-12-04,7,Home,yale,Ivy,Yale,,0,78,82,Win,1,6,W 5,,Reg
2010-12-08-vermont,Glens Falls Civic Center,2010-12-08-vermont,"Wed, Dec 8, 2010",2010-12-08,8,Neutral,brigham-young,MWC,Brigham Young,18,0,86,58,Loss,2,6,L 1,,Reg
2010-12-12-vermont,Roy L. Patrick Gymnasium,2010-12-12-vermont,"Sun, Dec 12, 2010",2010-12-12,9,Home,marist,MAAC,Marist,,0,67,75,Win,2,7,W 1,,Reg
2010-12-20-fairfield,Arena at Harbor Yard,2010-12-20-fairfield,"Mon, Dec 20, 2010",2010-12-20,10,Away,fairfield,MAAC,Fairfield,,0,67,59,Loss,3,7,L 1,,Reg
2010-12-22-iona,Hynes Athletics Center,2010-12-22-iona,"Wed, Dec 22, 2010",2010-12-22,11,Away,iona,MAAC,Iona,,0,79,84,Win,3,8,W 1,,Reg
2010-12-29-vermont,Roy L. Patrick Gymnasium,2010-12-29-vermont,"Wed, Dec 29, 2010",2010-12-29,12,Home,mount-st-marys,NEC,Mount St. Mary's,,1,61,68,Win,3,9,W 2,,Reg
2011-01-04-stony-brook,Pritchard Gymnasium,2011-01-04-stony-brook,"Tue, Jan 4, 2011",2011-01-04,13,Away,stony-brook,AEC,Stony Brook,,0,49,55,Win,3,10,W 3,,Reg
2011-01-06-vermont,Roy L. Patrick Gymnasium,2011-01-06-vermont,"Thu, Jan 6, 2011",2011-01-06,14,Home,albany-ny,AEC,Albany (NY),,0,48,60,Win,3,11,W 4,,Reg
2011-01-09-boston-university,Agganis Arena,2011-01-09-boston-university,"Sun, Jan 9, 2011",2011-01-09,15,Away,boston-university,AEC,Boston University,,0,74,65,Loss,4,11,L 1,,Reg
2011-01-15-vermont,Roy L. Patrick Gymnasium,2011-01-15-vermont,"Sat, Jan 15, 2011",2011-01-15,16,Home,maryland-baltimore-county,AEC,Maryland-Baltimore County,,0,48,85,Win,4,12,W 1,,Reg
2011-01-18-vermont,Roy L. Patrick Gymnasium,2011-01-18-vermont,"Tue, Jan 18, 2011",2011-01-18,17,Home,maine,AEC,Maine,,0,72,58,Loss,5,12,L 1,,Reg
2011-01-20-new-hampshire,Lundholm Gymnasium,2011-01-20-new-hampshire,"Thu, Jan 20, 2011",2011-01-20,18,Away,new-hampshire,AEC,New Hampshire,,0,53,61,Win,5,13,W 1,,Reg
2011-01-23-binghamton,Events Center,2011-01-23-binghamton,"Sun, Jan 23, 2011",2011-01-23,19,Away,binghamton,AEC,Binghamton,,0,52,70,Win,5,14,W 2,,Reg
2011-01-25-vermont,Roy L. Patrick Gymnasium,2011-01-25-vermont,"Tue, Jan 25, 2011",2011-01-25,20,Home,hartford,AEC,Hartford,,0,51,72,Win,5,15,W 3,,Reg
2011-01-29-albany-ny,SEFCU Arena,2011-01-29-albany-ny,"Sat, Jan 29, 2011",2011-01-29,21,Away,albany-ny,AEC,Albany (NY),,0,54,63,Win,5,16,W 4,,Reg
2011-01-31-vermont,Roy L. Patrick Gymnasium,2011-01-31-vermont,"Mon, Jan 31, 2011",2011-01-31,22,Home,new-hampshire,AEC,New Hampshire,,0,49,63,Win,5,17,W 5,,Reg
2011-02-03-hartford,Chase Arena at Reich Family Pavilion,2011-02-03-hartford,"Thu, Feb 3, 2011",2011-02-03,23,Away,hartford,AEC,Hartford,,0,47,61,Win,5,18,W 6,,Reg
2011-02-06-vermont,Roy L. Patrick Gymnasium,2011-02-06-vermont,"Sun, Feb 6, 2011",2011-02-06,24,Home,stony-brook,AEC,Stony Brook,,0,42,65,Win,5,19,W 7,,Reg
2011-02-09-maryland-baltimore-county,RAC Arena,2011-02-09-maryland-baltimore-county,"Wed, Feb 9, 2011",2011-02-09,25,Away,maryland-baltimore-county,AEC,Maryland-Baltimore County,,0,67,80,Win,5,20,W 8,,Reg
2011-02-13-vermont,Roy L. Patrick Gymnasium,2011-02-13-vermont,"Sun, Feb 13, 2011",2011-02-13,26,Home,binghamton,AEC,Binghamton,,0,51,60,Win,5,21,W 9,,Reg
2011-02-16-maine,Alfond Arena,2011-02-16-maine,"Wed, Feb 16, 2011",2011-02-16,27,Away,maine,AEC,Maine,,0,57,73,Win,5,22,W 10,,Reg
2011-02-19-college-of-charleston,Carolina First Arena,2011-02-19-college-of-charleston,"Sat, Feb 19, 2011",2011-02-19,28,Away,college-of-charleston,Southern,College of Charleston,,0,85,70,Loss,6,22,L 1,,Reg
2011-02-27-vermont,Roy L. Patrick Gymnasium,2011-02-27-vermont,"Sun, Feb 27, 2011",2011-02-27,29,Home,boston-university,AEC,Boston University,,1,66,64,Loss,7,22,L 2,,Reg
2011-03-05-vermont,Chase Arena at Reich Family Pavilion,2011-03-05-vermont,"Sat, Mar 5, 2011",2011-03-05,30,Neutral,binghamton,AEC,Binghamton,,0,46,57,Win,7,23,W 1,,Conf-Tourney
2011-03-06-vermont,Chase Arena at Reich Family Pavilion,2011-03-06-vermont,"Sun, Mar 6, 2011",2011-03-06,31,Neutral,stony-brook,AEC,Stony Brook,,0,69,47,Loss,8,23,L 1,,Conf-Tourney
2011-03-15-cleveland-state,Henry J. Goodman Arena,2011-03-15-cleveland-state,"Tue, Mar 15, 2011",2011-03-15,32,Away,cleveland-state,Horizon,Cleveland State,,0,63,60,Loss,9,23,L 2,,NIT
2010-11-12-villanova,The Pavilion,2010-11-12-villanova,"Fri, Nov 12, 2010",2010-11-12,1,Home,bucknell,Patriot,Bucknell,,0,52,68,Win,0,1,W 1,,Reg
2010-11-16-villanova,The Pavilion,2010-11-16-villanova,"Tue, Nov 16, 2010",2010-11-16,2,Home,marist,MAAC,Marist,,0,47,84,Win,0,2,W 2,,Reg
2010-11-17-villanova,The Pavilion,2010-11-17-villanova,"Wed, Nov 17, 2010",2010-11-17,3,Home,boston-university,AEC,Boston University,,0,66,82,Win,0,3,W 3,,Reg
2010-11-20-villanova,The Pavilion,2010-11-20-villanova,"Sat, Nov 20, 2010",2010-11-20,4,Home,lafayette,Patriot,Lafayette,,0,41,86,Win,0,4,W 4,,Reg
2010-11-24-villanova,,2010-11-24-villanova,"Wed, Nov 24, 2010",2010-11-24,5,Neutral,ucla,Pac-10,UCLA,,0,70,82,Win,0,5,W 5,,Reg
2010-11-26-villanova,Madison Square Garden (IV),2010-11-26-villanova,"Fri, Nov 26, 2010",2010-11-26,6,Neutral,tennessee,SEC,Tennessee,24,0,78,68,Loss,1,5,L 1,,Reg
2010-12-03-villanova,The Pavilion,2010-12-03-villanova,"Fri, Dec 3, 2010",2010-12-03,7,Home,saint-josephs,A-10,Saint Joseph's,,0,60,71,Win,1,6,W 1,,Reg
2010-12-08-pennsylvania,The Palestra,2010-12-08-pennsylvania,"Wed, Dec 8, 2010",2010-12-08,8,Away,pennsylvania,Ivy,Pennsylvania,,0,53,65,Win,1,7,W 2,,Reg
2010-12-12-la-salle,Tom Gola Arena,2010-12-12-la-salle,"Sun, Dec 12, 2010",2010-12-12,9,Away,la-salle,A-10,La Salle,,0,81,84,Win,1,8,W 3,,Reg
2010-12-18-villanova,Wells Fargo Center,2010-12-18-villanova,"Sat, Dec 18, 2010",2010-12-18,10,Home,delaware,CAA,Delaware,,0,59,78,Win,1,9,W 4,,Reg
2010-12-22-monmouth,Multipurpose Activity Center,2010-12-22-monmouth,"Wed, Dec 22, 2010",2010-12-22,11,Away,monmouth,NEC,Monmouth,,0,36,76,Win,1,10,W 5,,Reg
2010-12-30-villanova,The Pavilion,2010-12-30-villanova,"Thu, Dec 30, 2010",2010-12-30,12,Home,temple,A-10,Temple,25,0,74,78,Win,1,11,W 6,,Reg
2011-01-02-villanova,The Pavilion,2011-01-02-villanova,"Sun, Jan 2, 2011",2011-01-02,13,Home,rutgers,Big East,Rutgers,,0,65,81,Win,1,12,W 7,,Reg
